session_pitch,pitch_speed_mph,session_height_m,p_throws,fp_poi_time,BR_time,n_frames,sjm,sjm_x,sjm_y,sjm_z,fp_local_x,fp_local_y,fp_local_z,br_local_x,br_local_y,br_local_z,pattern,peak_disp_m,peak_tau,final_disp_m,max_disp_norm_height,final_disp_norm_height,late_extra_norm_height,recovery_ratio
2806_1,79.8,1.778,L,0.9583,1.0889,48,0.06721523599105718,0.020544298749132845,0.04987609049120075,0.04010231085054128,2.3934330493229714e-17,-0.129174737709976,0.5589484320020578,-1.173933774679616e-17,-0.16692048443126242,0.46450974895822444,late_pull,0.10217650825299508,0.9364471669218991,0.10170253807354623,0.05746710250449667,0.0572005276004197,0.022433870374605196,0.004638739251837326
2806_2,79.1,1.778,L,0.9861,1.1056,44,0.0634205462407949,0.015837662409136304,0.04659581719891708,0.040002049378252365,7.41977489799858e-18,-0.13120897201297216,0.5613827399050484,2.9187925318872563e-17,-0.16642699559182716,0.4653260336992526,late_pull,0.10284834982586968,0.9297071129707116,0.10230933482291515,0.05784496615628216,0.057541808111875786,0.019447147298804306,0.005240871670446089
2806_3,79.4,1.778,L,0.9528,1.0861,49,0.07679065270351351,0.024522335233179315,0.057502924578296526,0.04459678331770061,-3.157417785865148e-17,-0.1308644943248246,0.5587195957053126,-5.715355443646552e-17,-0.16661092077468673,0.46285039546122353,late_pull,0.10280022698157018,0.9587396849212299,0.10231671691066249,0.05781790043957828,0.0575459600172455,0.026110255576496696,0.004703394973966076
2806_4,79.1,1.778,L,0.8917,1.0194,47,0.07177639702068388,0.019848745116473724,0.05325765142409935,0.043834929580885924,-2.4938202097951322e-17,-0.13049384092951957,0.5677159765053835,-1.4591015857715198e-16,-0.1658886574958724,0.46443685880237484,late_pull,0.10941692692422156,0.9350039154267817,0.1091758636021611,0.061539328978752285,0.06140374780773965,0.02769032356759286,0.0022031629733799195
2806_5,79.3,1.778,L,0.8889,1.0139,46,0.07081430016723708,0.02049785963829441,0.05219022329105037,0.04325139825779785,-1.974525098616571e-17,-0.12955788660620765,0.5643832687262559,1.3018328761400413e-17,-0.16729525341804244,0.45962523938943234,late_pull,0.11134789429722393,1.0,0.11134789429722393,0.06262536237189198,0.06262536237189198,0.025502712448836524,0.0
2811_1,75.8,1.9304,L,1.6861,1.8972,77,0.09916440023909108,0.0639014208696699,0.06992893383630461,0.02932798830696876,8.568453211423673e-18,-0.15379957199896224,0.581225966516411,-1.4495089851692632e-17,-0.17815877041986633,0.5200052379760047,late_pull,0.0659501233276249,0.8289909995262909,0.06588890764557485,0.03416396774120643,0.034132256343542715,0.03309009558121921,0.0009282117903849778
2811_2,76.4,1.9304,L,1.4833,1.6944,77,0.10381261435067063,0.06490361626760344,0.07325497294141231,0.03461630299528961,-4.531008789139366e-17,-0.15320357055522105,0.5784239910905592,-7.586103610408556e-17,-0.17672695030639887,0.5194303346315075,late_pull,0.06685558543159396,0.8029369966840365,0.06351063609606458,0.034633021877120786,0.03290024663078356,0.03134918832953204,0.05003245897759588
2811_3,74.9,1.9304,L,1.4944,1.7028,76,0.10496048878241561,0.06549293563935836,0.07338590408678411,0.036631798592858915,-2.4744885900427504e-17,-0.15281151277362653,0.5771569254230914,7.26171513362087e-17,-0.17788901819857067,0.5190273785691353,late_pull,0.06749932664173756,0.8133397312859879,0.06330817874322701,0.034966497431484445,0.03279536818443173,0.030808524334469827,0.06209169938473125
2811_4,75.1,1.9304,L,1.5944,1.8,75,0.10398998315093146,0.06504087536490631,0.0719371868452639,0.03753188346309472,-4.737873412329768e-17,-0.1523488733516831,0.5822143598267505,4.815429556175857e-17,-0.17595596593976756,0.5206195089028103,late_pull,0.06795126196226751,0.8244163424124513,0.06596378158356912,0.03520061228878342,0.03417104309136403,0.03107265818357123,0.029248616159653
2811_5,74.9,1.9304,L,1.4028,1.6111,76,0.10300208746111134,0.06296724856916495,0.07324715431795016,0.035768841374830926,8.698981682214243e-17,-0.15275007833313836,0.5721395250017431,-1.3742312224541097e-16,-0.17730816212269104,0.5213531438906583,late_pull,0.05641237440291838,1.0,0.05641237440291838,0.029223152923186068,0.029223152923186068,0.027001446093871926,0.0
2812_1,80.5,1.905,R,1.3278,1.4806,56,0.07865674943317438,0.04773663726314679,0.04180651526614828,0.0464791671128177,-9.104610470748787e-18,0.12270302233692933,0.602373273651299,-2.24589333316684e-17,0.13081576000342537,0.49213747259757223,late_pull,0.11053392396184174,1.0,0.11053392396184174,0.05802305719781718,0.05802305719781718,0.016808169244247613,0.0
2812_2,79.8,1.905,R,1.1056,1.2556,55,0.07726584059623763,0.04508241776935338,0.042291606730299795,0.046357369762340415,-1.2262665074560041e-17,0.12260687498185391,0.6032483789511448,-4.296856779472164e-18,0.13440389516492443,0.49511992028648577,late_pull,0.10877009358456327,1.0,0.10877009358456327,0.05709716198664738,0.05709716198664738,0.01395203929824903,0.0
2812_3,81.0,1.905,R,1.2139,1.3639,55,0.07389653168712051,0.044506362818391335,0.03777083891237928,0.04531274425499318,4.6024294510452025e-18,0.12276362945629182,0.605156363085375,-1.555619108679636e-17,0.13399326357889257,0.4876582669405673,late_pull,0.11803350066901327,1.0,0.11803350066901327,0.06195984287087311,0.06195984287087311,0.018565652395382003,0.0
2812_4,79.9,1.905,R,1.2444,1.3972,56,0.0791138637655709,0.04801220167599197,0.04127107756213748,0.04743975218106875,4.8062721613168587e-17,0.1226192790027962,0.6028393690833691,-9.465722898159449e-17,0.1397278950410838,0.48973629674283675,late_pull,0.11438972731680605,1.0,0.11438972731680605,0.06004710095370396,0.06004710095370396,0.01567702406091202,0.0
2812_5,79.3,1.905,R,1.0972,1.2556,58,0.08502262563301312,0.05093637237733235,0.04253887248445994,0.053148632779405416,-1.7945346733031064e-17,0.12023142007168516,0.6073954153823898,-7.321843615996343e-17,0.13512075939218882,0.48880460859251135,late_pull,0.11952184687526957,1.0,0.11952184687526957,0.06274112696864544,0.06274112696864544,0.015853300566869837,0.0
2815_1,91.1,1.905,R,1.6194,1.7639,53,0.07587207645958961,0.0328328456025184,0.04643736251419563,0.050220987631230236,8.6051062007962e-18,0.15732265867652456,0.5808018130713348,6.49756962869679e-17,0.19017589603836524,0.4568471200150056,late_pull,0.13224168264989716,0.8844290657439451,0.1282345551551618,0.06941820611543158,0.0673147271155705,0.031632648819859846,0.030301546490027812
2815_2,90.7,1.905,R,1.4889,1.6528,60,0.09673231532984095,0.05442776889046328,0.05808909579700188,0.05495830921857802,2.0877824357931475e-17,0.15581478580599356,0.5869920591662484,9.70156727211224e-17,0.1899080261780105,0.4633858965194906,late_pull,0.13129997638553287,0.9151921903599756,0.1282218097022534,0.06892387211838996,0.06730803658910939,0.033371944284953506,0.02344377179658538
2815_3,89.6,1.905,R,1.5167,1.6833,61,0.09625648331013416,0.054791446163632726,0.054326474104624004,0.05754860743659649,5.4845214493463586e-17,0.15541037553514267,0.590764411737899,-1.3491644059306238e-16,0.18953949583017848,0.4570685884202083,late_pull,0.14173275744989006,0.9165666266506601,0.13798322370747895,0.07440039761149084,0.07243213842912281,0.03769109438660804,0.026454955155562825
2815_4,89.6,1.905,R,1.5472,1.6778,48,0.06764611297455111,0.023744948557634985,0.04022882082569952,0.048926638894724456,-1.8231870918187734e-17,0.16012545708022724,0.5782557483457024,-1.262222755604505e-16,0.1899812623527357,0.4602488022307727,late_pull,0.12523531066917182,0.8935681470137824,0.1217251347908141,0.06574032056124504,0.06389770855160845,0.0197377971612331,0.028028643515968028
2815_5,89.6,1.905,R,1.6694,1.8111,52,0.07410606876496388,0.03186195940451172,0.04608988310418327,0.048499975733452924,-8.07358708079512e-18,0.15808099586957175,0.5844021763690518,-2.0309800429443812e-19,0.1900327667047949,0.46451161457871104,late_pull,0.12961463757565783,0.882145377558222,0.12407522905846327,0.06803917982974164,0.06513135383646367,0.022752173342919815,0.04273752271197867
2818_1,86.7,1.9558,R,1.2583,1.3861,47,0.0707440278347347,0.026083018916713323,0.04830014896252805,0.04462610456526196,-1.78402924614226e-17,0.14762291875476896,0.646392834395867,5.481140719263567e-17,0.18005542022554652,0.5331662199984183,late_pull,0.11778002105433899,1.0,0.11778002105433899,0.06022089224580171,0.06022089224580171,0.024930661461850925,0.0
2818_2,85.8,1.9558,R,1.1194,1.2444,46,0.06915688989059213,0.02859839918313063,0.04575011842281779,0.04326353716237203,6.408730425615011e-18,0.14801081163606883,0.6480548488660758,-8.262327076233359e-17,0.18216068650531625,0.5325201562306461,late_pull,0.12047605220934354,1.0,0.12047605220934354,0.06159937223097635,0.06159937223097635,0.02464267073499213,0.0
2818_3,86.3,1.9558,R,1.1111,1.2361,46,0.07119682147277222,0.02788002564586384,0.048342452949085395,0.044211975760841536,-2.916651329677036e-17,0.14958361555987815,0.6451575559164091,-1.401609702288849e-16,0.18425200268876055,0.5305088708072477,late_pull,0.11977569896843725,1.0,0.11977569896843725,0.06124128181226979,0.06124128181226979,0.02542340464864863,0.0
2818_4,85.8,1.9558,R,1.1,1.2306,48,0.07622902238631327,0.03473707232621741,0.05313482112269759,0.04220059767864811,-6.915589215019744e-18,0.15451348632078712,0.6448364657376288,-3.199209396340366e-18,0.18408134343077823,0.5322328733747285,late_pull,0.11642090528383238,1.0,0.11642090528383238,0.05952597672759606,0.05952597672759606,0.027893901479320048,0.0
2818_5,85.8,1.9558,R,1.1833,1.3139,48,0.07763430298149725,0.03596197994332233,0.0515730509426651,0.04554164483683329,-6.781350854767084e-19,0.15008052613237874,0.6466125197332855,3.047085523602387e-17,0.18347174934383365,0.5334349746620609,late_pull,0.11800055294745984,1.0,0.11800055294745984,0.06033365014186514,0.06033365014186514,0.026789169975548976,0.0
2833_1,85.5,1.8034,R,1.125,1.2889,60,0.08422994694833452,0.05934194790712028,0.051905761725626366,0.029648087310826188,-4.673959034968828e-19,0.1278251503008069,0.5780186142768902,1.303398391656479e-16,0.152062936770791,0.48356303442327175,late_pull,0.09751577748471182,1.0,0.09751577748471182,0.05407329349268705,0.05407329349268705,0.02251085355333765,0.0
2833_2,85.9,1.8034,R,1.0556,1.2111,57,0.07767961210636143,0.05285051938919363,0.046913026612775875,0.032250777840483545,-4.285780942235734e-17,0.12749879210117337,0.5793947730284954,-1.8349266349714588e-16,0.1508827608237377,0.47502532299468714,late_pull,0.10695696374513193,1.0,0.10695696374513193,0.059308508231746666,0.059308508231746666,0.02373555744723483,0.0
2833_3,85.2,1.8034,R,1.0444,1.2056,59,0.08218302883804111,0.05515900396739958,0.05210688163687229,0.03156592144068791,-2.8615908982109848e-18,0.12927920917600633,0.580161691750521,-8.702618681408828e-17,0.15169049241665747,0.48089490225036907,late_pull,0.10176522546607052,1.0,0.10176522546607052,0.05642964703674754,0.05642964703674754,0.024564181436517053,0.0
2833_4,85.8,1.8034,R,1.1889,1.3417,56,0.07837674192853797,0.05113634738879662,0.048455288087678586,0.03435218635552953,-6.225134240795645e-17,0.12835986218165418,0.5780940393056364,-2.12657359977459e-18,0.149695622992943,0.4752877370149103,late_pull,0.10508781992225608,0.8540575916230365,0.10499690700248597,0.058272052746066366,0.0582216407909981,0.02030461118550559,0.0008651137671079597
2833_5,85.4,1.8034,R,1.3417,1.4889,54,0.0687844462290965,0.04346509826418409,0.04687857119791012,0.025386705937769097,-5.0566113192880826e-17,0.12693530388847116,0.5760366252476846,-4.793574004706011e-17,0.15207304456889975,0.48653678341472356,late_pull,0.09491921638863121,0.8111413043478273,0.0929630447793182,0.052633479199640246,0.05154876609699357,0.015307827399461488,0.020608804873649446
2840_1,82.1,1.9304,L,1.3194,1.4417,45,0.036488653889709226,0.014808570530213581,0.029997912694833522,0.01456891675752963,-4.678168122372351e-18,-0.14470812154603804,0.5945636820884849,4.393046245495165e-17,-0.17295695170188,0.493802081160047,late_pull,0.10464653184332189,1.0,0.10464653184332189,0.05420976577047342,0.05420976577047342,0.020842474437531327,0.0
2840_2,82.3,1.9304,L,1.4194,1.5472,47,0.04118353099540908,0.017620312922596103,0.03299240945400587,0.017236841827284858,2.585668069932126e-18,-0.14346739978006984,0.5956908323118173,-8.526264685370435e-17,-0.17211600940585908,0.49872282312543337,late_pull,0.10111151091276158,1.0,0.10111151091276158,0.052378528239101524,0.052378528239101524,0.020488361211602454,0.0
2840_4,81.9,1.9304,L,1.5083,1.625,43,0.03318338603867577,0.012688372135204731,0.026762007707797894,0.014964533571017452,-2.210762768886883e-19,-0.14873235327750647,0.588479345082336,-2.4430896828212237e-17,-0.1725530364036886,0.49515621992242737,late_pull,0.09631526688023012,1.0,0.09631526688023012,0.049893942644130815,0.049893942644130815,0.019481524228037003,0.0
2840_5,81.5,1.9304,L,1.475,1.5972,45,0.03661533223589474,0.01678653759050516,0.027854614587064775,0.016823054320591974,-2.173458591366841e-19,-0.14403566922477926,0.5948606210625897,1.0073336302487218e-16,-0.17241343252407804,0.4954407036016169,late_pull,0.10339060613913471,1.0,0.10339060613913471,0.053559161903820304,0.053559161903820304,0.019663992837628697,0.0
2843_1,86.9,1.778,R,1.1528,1.2694,43,0.05652843613959645,0.012684349829175167,0.02907573882056424,0.04678859662180382,-4.522188652279745e-17,0.14997762864927616,0.548701964553381,-1.454353162363612e-17,0.16810585760699856,0.4275661886050106,late_pull,0.122484729251272,1.0,0.122484729251272,0.06888904907270642,0.06888904907270642,0.030148690609653403,0.0
2843_2,85.8,1.778,R,0.9833,1.1028,44,0.062495807844782134,0.016624945510728805,0.029891524542153977,0.052305199985116554,7.850910857145278e-17,0.1510868900407401,0.5532224477168451,3.108921173054174e-20,0.16812659850850065,0.4268197504497202,late_pull,0.12754604478803216,1.0,0.12754604478803216,0.07173568323286399,0.07173568323286399,0.03076413357539331,0.0
2843_3,86.3,1.778,R,1.0639,1.1944,48,0.07073876764302468,0.022900011590968335,0.03898948393388008,0.05440021010397901,-4.452303752924786e-17,0.14897949910348393,0.5589156120085348,-8.046109766236787e-17,0.1687804141888633,0.42617354069232843,late_pull,0.13421078099592157,1.0,0.13421078099592157,0.07548412879410661,0.07548412879410661,0.03340854484265735,0.0
2843_4,85.3,1.778,R,1.0361,1.1667,48,0.06961226883506891,0.023938718234415388,0.038623358748279185,0.05273558476646389,3.992819006247793e-17,0.15104821018931475,0.5550671789960244,1.0996912936307425e-17,0.16828653123021978,0.42601090174607065,late_pull,0.1302024669886337,1.0,0.1302024669886337,0.0732297339643609,0.0732297339643609,0.03423714176572025,0.0
2843_5,86.2,1.778,R,1.0167,1.1472,48,0.07191884876681581,0.026711916949682044,0.038699613440825543,0.05441630472889618,6.125404651421695e-18,0.14961430427285102,0.5579755146571853,-3.048870588859749e-17,0.16995119621564292,0.4303944306155367,late_pull,0.12919180383884651,1.0,0.12919180383884651,0.07266130699597667,0.07266130699597667,0.03183064952253767,0.0
2853_1,82.4,1.778,R,1.3222,1.4722,55,0.08444585501759691,0.054842542983133444,0.05093945562887289,0.039096927872023964,-3.0564473182203804e-19,0.11932169240338368,0.5727369083811452,5.402306557729677e-17,0.15727367789107363,0.48080812466369044,late_pull,0.10932250777088585,0.8146666666666662,0.09945478610015913,0.06148622484301792,0.05593632514069693,0.020686075730996876,0.09026248914274024
2853_3,83.8,1.778,R,1.5083,1.6611,56,0.08438389274648575,0.055485454784598986,0.05041349614992729,0.03873609516120462,1.5576498604523338e-17,0.11823897088300069,0.5808588647550529,-9.683260061127359e-17,0.15561569724492036,0.4836341254202161,late_pull,0.11574404839098743,0.7637434554973821,0.10416174735602692,0.06509788998368246,0.058583659930273854,0.02000722373340824,0.10006822118261402
2853_4,82.8,1.778,R,1.1722,1.3306,58,0.09286999605552997,0.06368947180994981,0.05399050675566422,0.04066340527046814,-1.5249743481952473e-17,0.11911414187873098,0.5756088374100016,9.325609534709049e-17,0.15696693431939668,0.4789103846549689,late_pull,0.11494528208139163,0.8244949494949493,0.10384326969415691,0.06464864009077144,0.05840453863563381,0.027177361854357523,0.0965851941567596
2853_5,82.8,1.778,R,1.3889,1.5333,53,0.07897704778717461,0.04878257014655118,0.049254096861122566,0.03783740040581056,1.3942683759739454e-17,0.11902777358094878,0.5784914857768975,1.454487007199121e-16,0.15630236159209765,0.47912529077552696,late_pull,0.11947903738173435,0.8081717451523542,0.10612744989139837,0.06719855870738714,0.0596892294102353,0.01904424931837384,0.11174836844121691
2857_1,72.6,1.8542,R,1.375,1.5139,51,0.07161588656461634,0.040965762871151376,0.03145146315807056,0.04961297155016135,2.3121831340953188e-17,0.12042304475984651,0.5970126843633793,-2.4835635301309987e-17,0.16668113537540066,0.45910249303392736,late_pull,0.14546144444464607,1.0,0.14546144444464607,0.07844970577318847,0.07844970577318847,0.03683338153728656,0.0
2857_2,73.5,1.8542,R,1.4139,1.5722,58,0.08648672670037852,0.05464460164088525,0.039790405085435084,0.05395039453045652,-4.025381513220261e-17,0.1223463393172115,0.5870678395685439,1.883769901767342e-17,0.17002253806722084,0.4573863427663537,late_pull,0.13816768992824213,1.0,0.13816768992824213,0.07451606618932269,0.07451606618932269,0.04042524860285278,0.0
2857_3,73.1,1.8542,R,1.2639,1.3944,48,0.0654519960402406,0.036195898943835625,0.028272416911137466,0.046631439258317336,2.5188599276157604e-17,0.12518286782738322,0.5908746246899692,9.662518081714422e-17,0.1667679587385816,0.4586217073342329,late_pull,0.13863676978058834,1.0,0.13863676978058834,0.07476904852798422,0.07476904852798422,0.03235874259250733,0.0
2857_4,72.9,1.8542,R,1.2083,1.3583,55,0.07844979576402289,0.04698628159745428,0.03526087622486891,0.05199356118709418,-2.2555377837842536e-17,0.12439547233286084,0.587217616359629,-1.0551755607157113e-16,0.16730180474121842,0.4512698983206516,late_pull,0.14255783177623657,1.0,0.14255783177623657,0.07688374057611723,0.07688374057611723,0.038743636879445036,0.0
2857_5,73.3,1.8542,R,1.3444,1.4833,51,0.07076097007624196,0.040253970491315114,0.03271456575489098,0.048129927626000615,1.9904493484978908e-17,0.12633035096009,0.5860098441377076,2.6375038992051445e-17,0.16179394226275043,0.45531474031386,late_pull,0.1354211079249038,1.0,0.1354211079249038,0.07303479016551817,0.07303479016551817,0.03301232726981881,0.0
2859_1,90.9,1.8542,R,1.3278,1.4806,56,0.07715735921054179,0.044558590074654236,0.046304702415514064,0.04270438695396748,1.8638781240725532e-17,0.11961788741684527,0.5716629544669927,-1.4749913969987238e-16,0.1549680582469214,0.42920893912310215,late_pull,0.14856099286394303,0.9450261780104714,0.1467745927104312,0.08012134228451247,0.07915790783649616,0.04801486890635947,0.01202469180552582
2859_2,91.5,1.8542,R,1.4222,1.5639,52,0.06856148673637233,0.03609778808933904,0.04252311423743889,0.03986742923877403,9.79574146077716e-18,0.12141210509811169,0.5731747754704888,1.3404514578154498e-16,0.1578093330764749,0.42839980671559397,late_pull,0.15041598600762487,0.9604798870853913,0.14928010511280368,0.08112177003970708,0.08050917113191872,0.046713687167012574,0.007551596907815471
2859_3,90.8,1.8542,R,1.3917,1.5472,57,0.07583073831091218,0.04431617221520195,0.04639071458174498,0.040426221114094746,2.9603097298607243e-17,0.12297925677881029,0.5687144031956036,3.528013631405245e-17,0.15700225876279095,0.43379210832307874,late_pull,0.14117984024558528,0.9466237942122188,0.13914593173237408,0.07614056749303488,0.07504364779008417,0.047720653321956796,0.014406508108191442
2859_4,90.8,1.8542,R,1.3278,1.4694,52,0.06544109862194962,0.03363297655394657,0.03829887232078799,0.04104335093441319,-1.5633186540420982e-17,0.1217353437779976,0.563652972648289,-2.6431801861462495e-17,0.15711278495407582,0.4196929625380611,late_pull,0.14968895724541567,0.9413841807909606,0.14824320508914995,0.08072967168882303,0.0799499542062075,0.042237846994673936,0.009658375493226267
2859_5,91.4,1.8542,R,1.325,1.4694,53,0.06905076165070301,0.03473372574397229,0.0409630620218357,0.043400501498023665,1.7507459137865908e-17,0.12612148105430965,0.5668461581563974,4.3394493056209535e-18,0.15559764597224504,0.424587847291813,late_pull,0.1471951656756032,0.9425207756232689,0.14527997559303918,0.07938472962765786,0.07835183669131657,0.04339296808043811,0.01301122950453973
2860_1,89.0,1.8034,R,1.5139,1.625,41,0.057871915785789,0.018365630640410715,0.03414995726699057,0.042960943501745626,5.060485955247241e-17,0.1441747837858602,0.5115148255136898,5.262553547525112e-18,0.15483973318380018,0.4412569824122555,late_pull,0.07127451459635017,0.9495949594959492,0.0710626882613258,0.0395222993214762,0.03940483989205157,0.01613390983557177,0.0029719786409492955
2860_2,88.6,1.8034,R,1.5583,1.6722,42,0.058926054966366104,0.01957837962927615,0.03403752959787834,0.04393647213721989,1.8407970097890423e-17,0.1442006026221321,0.5084036793763534,-2.1287505873770765e-17,0.15261047755897716,0.4313843004088361,late_pull,0.07747716265452312,1.0,0.07747716265452312,0.042961718229191044,0.042961718229191044,0.01863988372791045,0.0
2860_3,87.8,1.8034,R,1.55,1.6611,41,0.05859050273626032,0.020890400548628278,0.031403927981014775,0.04483560508311266,3.862437100911627e-18,0.14320378911791595,0.5085889497248947,-4.1675902601184345e-17,0.15287252874939156,0.42782328706343975,late_pull,0.0813423431627415,1.0,0.0813423431627415,0.04510499232712737,0.04510499232712737,0.020026403505388857,0.0
2860_5,89.5,1.8034,R,1.5722,1.6833,41,0.05845098584375044,0.01958365426828253,0.03259834059507485,0.04438858436641326,-7.368226139203782e-17,0.14302086256691307,0.5073665025113661,6.305764538884593e-17,0.1526617348337599,0.42897909589809485,late_pull,0.0789780471626133,1.0,0.0789780471626133,0.043793970923041645,0.043793970923041645,0.020294270582602345,0.0
2861_1,87.5,1.7526,R,1.7861,1.9167,48,0.06968742883100892,0.04060721777809069,0.04862877227047223,0.029028160618030926,-1.463406525752761e-17,0.12747549205690747,0.5688713597333315,-8.6756989750292e-17,0.15435866170718354,0.47197045040549657,late_pull,0.10295986192166479,0.9150076569678399,0.10056088225053918,0.05874692566567659,0.05737811380265844,0.02062194391173094,0.023300144603445865
2861_2,87.4,1.7526,R,1.3278,1.4556,47,0.0669248992733939,0.039010199471352085,0.04795698077981291,0.025637364810836095,-2.5046381212350658e-17,0.1252771163317956,0.5710489616693035,-1.8054044060331593e-16,0.15355152155635957,0.47665553886189854,late_pull,0.10174959644508524,0.8912363067292642,0.09853710093208737,0.05805637135974281,0.05622338293511775,0.022810992527186137,0.03157256269543708
2861_3,87.6,1.7526,R,1.425,1.5528,47,0.06864839251219174,0.03860282909910049,0.049981912914575134,0.026911554422838754,1.4384778246232065e-17,0.12498632863227845,0.5724170727319583,1.2941564776392528e-17,0.1552344959494394,0.47462974650491885,late_pull,0.10549800500180323,0.8912363067292642,0.1023587455798497,0.06019514150508001,0.05840394019162941,0.02344119310862571,0.029756576173169104
2861_4,88.9,1.7526,R,1.3583,1.4889,48,0.07244897455548868,0.04092448091442328,0.05325046588500198,0.02717404384807481,2.3896838094525795e-17,0.12673415547482722,0.569418775011926,-4.490034679171102e-18,0.15513630389910368,0.47581977650421897,late_pull,0.1024104963788765,0.893568147013784,0.09781336594126777,0.058433468206593925,0.05581043360793551,0.02399460632288883,0.044889250615495986
2861_5,87.8,1.7526,R,1.275,1.3944,44,0.06292192572828978,0.03314754978117145,0.04649207955428307,0.026436626478796216,7.332100398977212e-18,0.1259387382376637,0.5709768486647293,1.3460181105389828e-16,0.15626361470402483,0.4802174041198757,late_pull,0.0992995878878654,0.8844221105527637,0.09569156131441489,0.05665844339145578,0.05459977251763945,0.015027893684979357,0.03633475878595683
2865_1,85.9,1.8796,R,1.8778,2.025,54,0.07500829088233953,0.041368801974532146,0.05110138499568352,0.03610421548523849,3.139547780933146e-17,0.12641081322763537,0.5754332009878539,-1.2662666931721792e-16,0.1584530231054024,0.4451619193830026,late_pull,0.13415405332982427,1.0,0.13415405332982427,0.07137372490414146,0.07137372490414146,0.037947758542313484,0.0
2865_2,86.0,1.8796,R,1.7333,1.8917,58,0.08515699026679181,0.0492886633508399,0.06058208580709446,0.0339433577544693,3.8702557521861493e-17,0.12961471478706096,0.5681454463521368,-2.0952379258643402e-17,0.15972971650033485,0.45476806194666164,late_pull,0.11730875765609905,1.0,0.11730875765609905,0.06241155440311718,0.06241155440311718,0.03647521751895671,0.0
2865_3,85.8,1.8796,R,1.5583,1.7111,56,0.08155063221716863,0.04613672660480179,0.056988507076721186,0.035696192155188974,-1.7042317746416306e-17,0.12902171102752522,0.5724328415487093,5.469320191807947e-17,0.15854255539048687,0.45002270290536955,late_pull,0.12591950720434014,1.0,0.12591950720434014,0.06699271504806349,0.06699271504806349,0.03706196621624347,0.0
2865_4,85.1,1.8796,R,1.7306,1.875,53,0.07305844851718934,0.03725987117687176,0.05224392126899487,0.034925801208573484,2.2604208116832064e-17,0.12810033429562417,0.5750842606552098,5.418026597104698e-18,0.15786903583002615,0.4497068573260785,late_pull,0.128862984819536,1.0,0.128862984819536,0.06855872782482231,0.06855872782482231,0.03389037681704127,0.0
2865_5,85.1,1.8796,R,1.4278,1.5861,58,0.08440435489017459,0.04765019850162214,0.05940350164319566,0.036397495788987946,4.415893518519599e-18,0.127338488058152,0.5741986541773358,-4.291083205477535e-17,0.15822418651783943,0.4510710967250816,late_pull,0.12694219855312458,1.0,0.12694219855312458,0.0675368155741246,0.0675368155741246,0.038794828881445496,0.0
2882_1,87.8,1.8542,R,1.3556,1.475,44,0.04508279620097063,0.015485799720381119,0.03032633744726013,0.02954592657801418,5.523045966137611e-17,0.12400989936842834,0.6254004695861942,6.325961704540957e-17,0.147079447107269,0.5214166364229474,late_pull,0.10651216640457835,1.0,0.10651216640457835,0.057443731207301445,0.057443731207301445,0.021194293129568723,0.0
2882_2,84.9,1.8542,R,1.25,1.3833,49,0.05464887986326983,0.022623056324202993,0.036117630068785475,0.03420839357637831,3.98909151512477e-18,0.1210890705106027,0.632924167655872,1.0619996122284378e-16,0.14482982305839032,0.5227703174940934,late_pull,0.11268315773441412,1.0,0.11268315773441412,0.060771846475253,0.060771846475253,0.023551076436272085,0.0
2882_4,84.1,1.8542,R,1.4583,1.5944,50,0.05578771433412188,0.024637487530053296,0.03610087540708372,0.03466972849149924,-5.747710244864531e-17,0.12185947407216664,0.6333722294818861,6.152908836500055e-17,0.14285642755962327,0.520147408053623,late_pull,0.11518354574471125,0.9801616458486396,0.11515525278169675,0.06212034610328511,0.06210508725148137,0.024802738383026733,0.00024563372165333587
2882_5,83.4,1.8542,R,1.3611,1.4861,46,0.0449082411873609,0.018453072933857104,0.029212795591053938,0.028685306336088297,1.304922588188566e-17,0.12253132043060107,0.6283528451543234,-6.795629878055628e-17,0.14324411857774386,0.5274278244394064,late_pull,0.10302853882973745,1.0,0.10302853882973745,0.0555649546056183,0.0555649546056183,0.019421631908532203,0.0
2889_1,79.5,1.8542,R,1.65,1.8028,56,0.06317104587287767,0.039997007766254256,0.0424914998018926,0.024192826436883558,-1.6183951441885586e-18,0.1462380614619466,0.6517049135765755,1.1922608526859546e-16,0.19073293244188946,0.538484585185238,late_pull,0.1216632820113582,0.9816753926701577,0.12164964572313416,0.06561497250100215,0.06560761823057608,0.037468173234986565,0.00011208219931767277
2889_2,79.8,1.8542,R,1.4806,1.625,53,0.05691161830906661,0.032360998575257365,0.041281044240336566,0.022081065558447383,4.2195990240797364e-18,0.14452359167103906,0.6489272813270395,3.0532204022305304e-17,0.19156491732708614,0.5410797306769739,late_pull,0.11794685279504175,0.9612188365650967,0.11766044577808096,0.06361064221499393,0.06345617828609695,0.031655364249288484,0.002428271803559496
2889_3,78.4,1.8542,R,1.4278,1.5861,58,0.07252158820976372,0.04868571838720874,0.04841374924522248,0.023349314028653253,-2.120381737822856e-17,0.14555100496168308,0.6537257968404214,5.1258078928093306e-17,0.19114657017160902,0.5522263767800575,late_pull,0.11131814881430725,0.9823120656980409,0.11127033674525669,0.0600356751236691,0.060009889302802655,0.033816569566667704,0.00042950830174441455
