player_id,statsapi_name,height_raw,height_in,position
682052,Jacob Lopez,"6' 4""",76.0,Pitcher
605347,Jorge López,"6' 3""",75.0,Pitcher
670032,Nicky Lopez,"5' 10""",70.0,Second Base
672640,Otto Lopez,"5' 10""",70.0,Shortstop
641154,Pablo López,"6' 4""",76.0,Pitcher
625643,Reynaldo López,"6' 1""",73.0,Pitcher
695418,Brad Lord,"6' 3""",75.0,Pitcher
547179,Michael Lorenzen,"6' 1""",73.0,Pitcher
702795,Ryan Loutos,"6' 5""",77.0,Pitcher
663992,Richard Lovelady,"6' 0""",72.0,Pitcher
664040,Brandon Lowe,"5' 9""",69.0,Second Base
663993,Nathaniel Lowe,"6' 4""",76.0,First Base
666139,Josh Lowe,"6' 3""",75.0,Outfielder
687922,Easton Lucas,"6' 4""",76.0,Pitcher
664192,Joey Lucchesi,"6' 5""",77.0,Pitcher
607625,Seth Lugo,"6' 4""",76.0,Pitcher
683090,Matthew Lugo,"6' 0""",72.0,Outfielder
664770,Nathan Lukes,"5' 11""",71.0,Outfielder
666158,Gavin Lux,"5' 11""",71.0,Outfielder
666200,Jesús Luzardo,"6' 0""",72.0,Pitcher
663738,Daniel Lynch IV,"6' 6""",78.0,Pitcher
592518,Manny Machado,"6' 2""",74.0,Third Base
605353,Vimael Machín,"5' 10""",70.0,Shortstop
680862,Willie MacIver,"6' 2""",74.0,Catcher
628317,Kenta Maeda,"6' 1""",73.0,Pitcher
641816,Tyler Mahle,"6' 3""",75.0,Pitcher
571912,Luke Maile,"6' 3""",75.0,Catcher
687424,Anthony Maldonado,"6' 4""",76.0,Pitcher
455117,Martín Maldonado,"6' 0""",72.0,Catcher
669234,Justyn-Henry Malloy,"6' 0""",72.0,Outfielder
640455,Sean Manaea,"6' 5""",77.0,Pitcher
663968,Jake Mangum,"5' 11""",71.0,Outfielder
573009,Joe Mantiply,"6' 4""",76.0,Pitcher
700932,Kyle Manzardo,"5' 11""",71.0,First Base
665561,Rafael Marchán,"5' 9""",69.0,Catcher
622534,Manuel Margot,"5' 10""",70.0,Outfielder
676760,Ron Marinaccio,"6' 2""",74.0,Pitcher
608566,Germán Márquez,"6' 1""",73.0,Pitcher
805300,Jakob Marsee,"6' 0""",72.0,Outfielder
669016,Brandon Marsh,"6' 2""",74.0,Outfielder
606466,Ketel Marte,"6' 0""",72.0,Second Base
682622,Noelvi Marte,"6' 2""",74.0,Outfielder
516782,Starling Marte,"6' 0""",72.0,Outfielder
668885,Austin Martin,"5' 10""",70.0,Outfielder
455119,Chris Martin,"6' 8""",80.0,Pitcher
656686,Corbin Martin,"6' 2""",74.0,Pitcher
663436,Davis Martin,"6' 2""",74.0,Pitcher
682657,Angel Martínez,"5' 11""",71.0,Outfielder
679885,Justin Martinez,"6' 3""",75.0,Pitcher
607259,Nick Martinez,"6' 1""",73.0,Pitcher
661527,Seth Martinez,"6' 2""",74.0,Pitcher
605361,Nick Martini,"5' 11""",71.0,Outfielder
686681,Michael Massey,"6' 0""",72.0,Second Base
670156,Miles Mastrobuoni,"5' 9""",69.0,Third Base
622761,Jorge Mateo,"6' 0""",72.0,Shortstop
665155,Nick Maton,"6' 1""",73.0,Shortstop
664208,Phil Maton,"6' 2""",74.0,Pitcher
682641,Luis Matos,"5' 11""",71.0,Outfielder
673513,Yuki Matsui,"5' 8""",68.0,Pitcher
694728,Brice Matthews,"5' 10""",70.0,Outfielder
805673,Zebby Matthews,"6' 5""",77.0,Pitcher
676755,Isaac Mattson,"6' 2""",74.0,Pitcher
571927,Steven Matz,"6' 2""",74.0,Pitcher
554431,Tyler Matzek,"6' 3""",75.0,Pitcher
677595,Ronny Mauricio,"6' 3""",75.0,Shortstop
687209,Zach Maxwell,"6' 6""",78.0,Pitcher
669160,Dustin May,"6' 6""",78.0,Pitcher
691785,Marcelo Mayer,"6' 3""",75.0,Second Base
691723,Coby Mayo,"6' 5""",77.0,Third Base
641835,Tim Mayza,"6' 3""",75.0,Pitcher
800049,Adam Mazur,"6' 2""",74.0,Pitcher
543510,James McCann,"6' 2""",74.0,Catcher
664983,Jake McCarthy,"6' 0""",72.0,Outfielder
670766,Darren McCaughan,"6' 1""",73.0,Pitcher
676801,Chas McCormick,"5' 11""",71.0,Outfielder
669200,Mason McCoy,"5' 11""",71.0,Second Base
687529,Grant McCray,"6' 1""",73.0,Outfielder
621121,Lance McCullers Jr.,"6' 1""",73.0,Pitcher
676812,Carson McCusker,"6' 8""",80.0,Outfielder
457705,Andrew McCutchen,"5' 10""",70.0,Designated Hitter
680729,Garrett McDaniels,"6' 2""",74.0,Pitcher
694646,Chayce McDermott,"6' 3""",75.0,Pitcher
686790,Trevor McDonald,"6' 0""",72.0,Pitcher
519008,T.J. McFarland,"6' 3""",75.0,Pitcher
668834,Easton McGee,"6' 7""",79.0,Pitcher
543518,Scott McGough,"5' 11""",71.0,Pitcher
700241,Michael McGreevy,"6' 4""",76.0,Pitcher
624512,Reese McGuire,"6' 0""",72.0,Catcher
663474,Triston McKenzie,"6' 5""",77.0,Pitcher
641856,Billy McKinney,"6' 0""",72.0,Outfielder
656716,Zach McKinstry,"5' 11""",71.0,Second Base
680574,Matt McLain,"5' 8""",68.0,Second Base
690997,Nolan McLean,"6' 2""",74.0,Pitcher
641857,Ryan McMahon,"6' 2""",74.0,Third Base
643446,Jeff McNeil,"6' 0""",72.0,Second Base
678554,Curtis Mead,"6' 1""",73.0,Third Base
678009,Parker Meadows,"6' 5""",77.0,Outfielder
683232,Nick Mears,"6' 3""",75.0,Pitcher
682989,Victor Mederos,"6' 2""",74.0,Pitcher
656730,Trevor Megill,"6' 8""",80.0,Pitcher
656731,Tylor Megill,"6' 7""",79.0,Pitcher
805367,Chase Meidroth,"5' 9""",69.0,Second Base
675848,Juan Mejia,"6' 3""",75.0,Pitcher
669004,MJ Melendez,"6' 0""",72.0,Designated Hitter
689200,Jacob Melton,"6' 2""",74.0,Outfielder
675512,Troy Melton,"6' 4""",76.0,Pitcher
691441,Cristian Mena,"6' 2""",74.0,Pitcher
675650,Michael Mercado,"6' 4""",76.0,Pitcher
701538,Jackson Merrill,"6' 2""",74.0,Outfielder
657240,Julian Merryweather,"6' 4""",76.0,Pitcher
670223,Matt Mervis,"6' 2""",74.0,First Base
683748,Victor Mesa Jr.,"5' 11""",71.0,Outfielder
800048,Parker Messick,"6' 0""",72.0,Pitcher
682825,Luis Mey,"6' 5""",77.0,Pitcher
676974,Max Meyer,"6' 0""",72.0,Pitcher
676694,Jake Meyers,"6' 0""",72.0,Outfielder
571945,Miles Mikolas,"6' 4""",76.0,Pitcher
489119,Wade Miley,"6' 1""",73.0,Pitcher
686452,Drew Millas,"6' 0""",72.0,Catcher
682243,Bryce Miller,"6' 2""",74.0,Pitcher
669062,Erik Miller,"6' 5""",77.0,Pitcher
695243,Mason Miller,"6' 5""",77.0,Pitcher
680911,Owen Miller,"5' 11""",71.0,Second Base
676272,Bobby Miller,"6' 5""",77.0,Pitcher
571946,Shelby Miller,"6' 3""",75.0,Pitcher
571948,Hoby Milner,"6' 3""",75.0,Pitcher
621345,A.J. Minter,"6' 0""",72.0,Pitcher
669304,Jose F Miranda,"6' 1""",73.0,Third Base
664948,Anthony Misiewicz,"6' 1""",73.0,Pitcher
694819,Jacob Misiorowski,"6' 7""",79.0,Pitcher
670224,Kameron Misner,"6' 3""",75.0,Outfielder
669003,Garrett Mitchell,"6' 2""",74.0,Outfielder
663554,Casey Mize,"6' 3""",75.0,Pitcher
669387,Carmen Mlodzinski,"6' 2""",74.0,Pitcher
683627,Anthony Molina,"6' 1""",73.0,Pitcher
594580,Sam Moll,"5' 9""",69.0,Pitcher
655316,Andruw Monasterio,"5' 11""",71.0,Shortstop
660162,Yoán Moncada,"6' 0""",72.0,Third Base
666160,Mickey Moniak,"6' 1""",73.0,Outfielder
593423,Frankie Montas,"6' 2""",74.0,Pitcher
672456,Keider Montero,"6' 1""",73.0,Pitcher
606160,Rafael Montero,"6' 0""",72.0,Pitcher
663796,Coco Montes,"6' 0""",72.0,Second Base
801216,Christian Montes De Oca,"6' 4""",76.0,Pitcher
687287,Patrick Monteverde,"6' 2""",74.0,Pitcher
695657,Colson Montgomery,"6' 3""",75.0,Shortstop
682254,Mason Montgomery,"6' 2""",74.0,Pitcher
695681,Christian Moore,"6' 0""",72.0,Second Base
664238,Dylan Moore,"6' 1""",73.0,Outfielder
806960,Luis Morales,"6' 3""",75.0,Pitcher
663558,Jovani Morán,"6' 1""",73.0,Pitcher
670970,Adrian Morejon,"5' 11""",71.0,Pitcher
666624,Christopher Morel,"6' 0""",72.0,First Base
672515,Gabriel Moreno,"5' 9""",69.0,Catcher
664294,Dauri Moreta,"6' 2""",74.0,Pitcher
688158,David Morgan,"6' 0""",72.0,Pitcher
669212,Eli Morgan,"5' 10""",70.0,Pitcher
666661,Juan Morillo,"6' 1""",73.0,Pitcher
450203,Charlie Morton,"6' 5""",77.0,Pitcher
663624,Ryan Mountcastle,"6' 3""",75.0,First Base
656775,Cedric Mullins,"5' 7""",67.0,Outfielder
571970,Max Muncy,"5' 10""",70.0,Third Base
691777,Max Muncy,"6' 0""",72.0,Third Base
662253,Andrés Muñoz,"6' 2""",74.0,Pitcher
682610,Roddery Muñoz,"6' 2""",74.0,Pitcher
691548,Rolddy Muñoz,"6' 2""",74.0,Pitcher
668716,Noah Murdock,"6' 8""",80.0,Pitcher
682171,Penn Murfee,"6' 2""",74.0,Pitcher
669684,Chris Murphy,"6' 1""",73.0,Pitcher
669221,Sean Murphy,"6' 3""",75.0,Catcher
681151,Jayden Murray,"6' 1""",73.0,Pitcher
667472,Dane Myers,"6' 0""",72.0,Outfielder
668964,Tobias Myers,"6' 1""",73.0,Pitcher
667297,Tommy Nance,"6' 6""",78.0,Pitcher
665966,Carlos Narváez,"5' 11""",71.0,Catcher
553882,Omar Narváez,"5' 11""",71.0,Catcher
640459,Brian Navarreto,"6' 1""",73.0,Catcher
647304,Josh Naylor,"5' 10""",70.0,First Base
666310,Bo Naylor,"5' 9""",69.0,Catcher
669459,Kyle Nelson,"6' 1""",73.0,Pitcher
669194,Ryne Nelson,"6' 3""",75.0,Pitcher
593576,Héctor Neris,"6' 2""",74.0,Pitcher
687263,Zach Neto,"5' 11""",71.0,Shortstop
656794,Sean Newcomb,"6' 5""",77.0,Pitcher
621028,Kevin Newman,"6' 0""",72.0,Third Base
693312,Kyle Nicolas,"6' 3""",75.0,Pitcher
621512,Tomás Nido,"6' 0""",72.0,Catcher
680951,Doug Nikhazy,"6' 0""",72.0,Pitcher
607043,Brandon Nimmo,"6' 1""",73.0,Outfielder
676116,Ryan Noda,"6' 1""",73.0,First Base
678877,Jhonkensy Noel,"6' 4""",76.0,Outfielder
605400,Aaron Nola,"6' 2""",74.0,Pitcher
543592,Austin Nola,"6' 0""",72.0,Catcher
663457,Lars Nootbaar,"6' 1""",73.0,Outfielder
681393,Connor Norby,"5' 10""",70.0,Second Base
673380,Dedniel Núñez,"6' 2""",74.0,Pitcher
624513,Dom Nuñez,"6' 0""",72.0,Catcher
674384,Eduarniel Núñez,"6' 2""",74.0,Pitcher
683083,Nasim Nuñez,"5' 8""",68.0,Second Base
676617,Riley O'Brien,"6' 4""",76.0,Pitcher
656811,Ryan O'Hearn,"6' 2""",74.0,Outfielder
681351,Logan O'Hoppe,"6' 2""",74.0,Catcher
641933,Tyler O'Neill,"5' 9""",69.0,Outfielder
641927,Bailey Ober,"6' 9""",81.0,Pitcher
829272,Shinnosuke Ogasawara,"5' 11""",71.0,Pitcher
701487,Pierson Ohl,"6' 1""",73.0,Pitcher
660271,Shohei Ohtani,"6' 4""",76.0,Two-Way Player
595345,Steven Okert,"6' 2""",74.0,Pitcher
621566,Matt Olson,"6' 4""",76.0,First Base
681857,Reese Olson,"6' 1""",73.0,Pitcher
680716,Jonathan Ornelas,"6' 1""",73.0,Shortstop
672359,Tirso Ornelas,"6' 3""",75.0,Outfielder
672391,Kaleb Ort,"6' 4""",76.0,Pitcher
687401,Joey Ortiz,"5' 10""",70.0,Shortstop
682847,Luis Ortiz,"6' 2""",74.0,Pitcher
679358,Eric Orze,"6' 4""",76.0,Pitcher
696030,Alejandro Osuna,"5' 9""",69.0,Outfielder
671305,Michel Otañez,"6' 4""",76.0,Pitcher
493603,Adam Ottavino,"6' 5""",77.0,Pitcher
681546,James Outman,"6' 2""",74.0,Outfielder
670912,Johan Oviedo,"6' 6""",78.0,Pitcher
687074,Tyler Owens,"5' 10""",70.0,Pitcher
542303,Marcell Ozuna,"6' 1""",73.0,Designated Hitter
663978,Chris Paddack,"6' 5""",77.0,Pitcher
641941,Emilio Pagán,"6' 2""",74.0,Pitcher
681624,Andy Pages,"6' 1""",73.0,Outfielder
686780,Pedro Pagés,"5' 11""",71.0,Catcher
641943,Joshua Palacios,"6' 0""",72.0,Outfielder
680700,Richie Palacios,"5' 8""",68.0,Second Base
694037,Daniel Palencia,"5' 11""",71.0,Pitcher
669449,Jake Palisch,"6' 4""",76.0,Pitcher
669467,Andre Pallante,"6' 0""",72.0,Pitcher
687223,Carson Palmquist,"6' 3""",75.0,Pitcher
670623,Isaac Paredes,"5' 11""",71.0,Third Base
677347,Kyren Paris,"5' 10""",70.0,Second Base
680730,Mitchell Parker,"6' 4""",76.0,Pitcher
686469,Vinnie Pasquantino,"6' 3""",75.0,First Base
694477,Chad Patrick,"6' 1""",73.0,Pitcher
688363,Graham Pauley,"6' 1""",73.0,Third Base
606303,Joel Payamps,"6' 3""",75.0,Pitcher
663878,Nate Pearson,"6' 6""",78.0,Pitcher
592626,Joc Pederson,"6' 1""",73.0,Designated Hitter
665625,Elvis Peguero,"6' 4""",76.0,Pitcher
666711,Joel Peguero,"5' 10""",70.0,Pitcher
678894,Liover Peguero,"6' 0""",72.0,Shortstop
665161,Jeremy Peña,"6' 0""",72.0,Shortstop
686752,Ryan Pepiot,"6' 3""",75.0,Pitcher
642547,Freddy Peralta,"6' 0""",72.0,Pitcher
678821,Luis Peralta,"5' 11""",71.0,Pitcher
671111,Sammy Peralta,"6' 1""",73.0,Pitcher
593974,Wandy Peralta,"6' 0""",72.0,Pitcher
672724,Oswald Peraza,"5' 11""",71.0,Second Base
622780,Angel Perdomo,"6' 8""",80.0,Pitcher
672695,Geraldo Perdomo,"6' 2""",74.0,Shortstop
640902,Jhonny Pereda,"6' 1""",73.0,Catcher
677592,Everson Pereira,"5' 11""",71.0,Outfielder
672335,Cionel Pérez,"6' 0""",72.0,Pitcher
691587,Eury Pérez,"6' 8""",80.0,Pitcher
527048,Martín Pérez,"6' 0""",72.0,Pitcher
521692,Salvador Perez,"6' 2""",74.0,Designated Hitter
672761,Wenceel Pérez,"5' 11""",71.0,Outfielder
663368,Blake Perkins,"6' 0""",72.0,Outfielder
678022,Jack Perkins,"6' 1""",73.0,Pitcher
671976,Tristan Peters,"6' 0""",72.0,Outfielder
656848,Michael Petersen,"6' 7""",79.0,Pitcher
656849,David Peterson,"6' 6""",78.0,Pitcher
695534,Chase Petty,"6' 1""",73.0,Pitcher
694297,Brandon Pfaadt,"6' 4""",76.0,Pitcher
502054,Tommy Pham,"6' 1""",73.0,Outfielder
683175,Connor Phillips,"6' 2""",74.0,Pitcher
623465,Evan Phillips,"6' 2""",74.0,Pitcher
663969,Tyler Phillips,"6' 5""",77.0,Pitcher
663455,Konnor Pilkington,"6' 3""",75.0,Pitcher
607680,Kevin Pillar,"6' 0""",72.0,Outfielder
673820,Robinson Piña,"6' 5""",77.0,Pitcher
702752,Jonathan Pintaro,"6' 2""",74.0,Pitcher
601713,Nick Pivetta,"6' 5""",77.0,Pitcher
621363,Colin Poche,"6' 3""",75.0,Pitcher
593871,Jorge Polanco,"6' 0""",72.0,Designated Hitter
519141,Drew Pomeranz,"6' 5""",77.0,Pitcher
647315,Zach Pop,"6' 4""",76.0,Pitcher
687166,Austin Pope,"6' 3""",75.0,Pitcher
682515,Logan Porter,"5' 11""",71.0,Catcher
547001,Cody Poteet,"6' 1""",73.0,Pitcher
676571,PJ Poulin,"6' 1""",73.0,Pitcher
700249,Cade Povich,"6' 3""",75.0,Pitcher
650968,Yohel Pozo,"5' 11""",71.0,Catcher
519151,Ryan Pressly,"6' 2""",74.0,Pitcher
682990,Quinn Priester,"6' 3""",75.0,Pitcher
693409,César Prieto,"5' 9""",69.0,Third Base
595777,Jurickson Profar,"5' 11""",71.0,Outfielder
640462,A.J. Puk,"6' 7""",79.0,Pitcher
615698,Cal Quantrill,"6' 3""",75.0,Pitcher
700337,Edgar Quero,"5' 10""",70.0,Catcher
650671,José Quijada,"5' 11""",71.0,Pitcher
500779,Jose Quintana,"6' 2""",74.0,Pitcher
678882,Ceddanne Rafaela,"5' 10""",70.0,Outfielder
666142,Cole Ragans,"6' 4""",76.0,Pitcher
685068,Carson Ragsdale,"6' 8""",80.0,Pitcher
663432,Tanner Rainey,"6' 3""",75.0,Pitcher
663728,Cal Raleigh,"6' 2""",74.0,Catcher
548384,Brooks Raley,"6' 3""",75.0,Pitcher
670042,Luke Raley,"6' 3""",75.0,Outfielder
682663,Agustín Ramírez,"6' 1""",73.0,Catcher
541640,Erasmo Ramírez,"6' 0""",72.0,Pitcher
608070,José Ramírez,"5' 8""",68.0,Third Base
670990,Yohan Ramírez,"6' 3""",75.0,Pitcher
682868,Bryan Ramos,"6' 2""",74.0,Third Base
671218,Heliot Ramos,"5' 11""",71.0,Outfielder
660604,Alan Rangel,"6' 2""",74.0,Pitcher
675919,Nick Raquet,"6' 0""",72.0,Pitcher
688497,Taylor Rashi,"6' 4""",76.0,Pitcher
656876,Drew Rasmussen,"6' 1""",73.0,Pitcher
670231,John Rave,"5' 10""",70.0,Outfielder
592662,Robbie Ray,"6' 2""",74.0,Pitcher
607067,Colin Rea,"6' 5""",77.0,Pitcher
592663,J.T. Realmuto,"6' 0""",72.0,Catcher
608701,Rob Refsnyder,"5' 11""",71.0,Designated Hitter
592669,Hunter Renfroe,"6' 1""",73.0,Outfielder
650859,Luis Rengifo,"5' 9""",69.0,Outfielder
622569,Pablo Reyes,"5' 8""",68.0,Outfield
668804,Bryan Reynolds,"6' 2""",74.0,Outfielder
669308,Sean Reynolds,"6' 8""",80.0,Pitcher
687377,Orlando Ribalta,"6' 7""",79.0,Pitcher
700250,Ben Rice,"6' 2""",74.0,Designated Hitter
670950,Trevor Richards,"6' 2""",74.0,Pitcher
680689,Lyon Richardson,"6' 2""",74.0,Pitcher
663586,Austin Riley,"6' 1""",73.0,Third Base
690022,Ryan Ritter,"6' 1""",73.0,Second Base
660844,Leo Rivas,"5' 7""",67.0,Third Base
656896,Emmanuel Rivera,"6' 0""",72.0,Third Base
665861,Sebastián Rivero,"6' 1""",73.0,Catcher
685005,Christian Roa,"6' 4""",76.0,Pitcher
642016,Daniel Robert,"6' 4""",76.0,Pitcher
673357,Luis Robert Jr.,"6' 2""",74.0,Outfielder
681799,Ethan Roberts,"5' 10""",70.0,Pitcher
502085,David Robertson,"5' 11""",71.0,Pitcher
683770,Will Robertson,"6' 0""",72.0,Outfielder
642020,Chuckie Robinson,"6' 0""",72.0,Catcher
645302,Victor Robles,"6' 0""",72.0,Outfielder
677587,Brayan Rocchio,"5' 9""",69.0,Shortstop
697812,Joe Rock,"6' 6""",78.0,Pitcher
677958,Kumar Rocker,"6' 5""",77.0,Pitcher
702176,Alan Roden,"5' 11""",71.0,Outfielder
663898,Brendan Rodgers,"6' 0""",72.0,Second Base
607074,Carlos Rodón,"6' 2""",74.0,Pitcher
699134,Bradgley Rodriguez,"6' 1""",73.0,Pitcher
692230,Carlos Rodriguez,"5' 11""",71.0,Pitcher
593958,Eduardo Rodriguez,"6' 2""",74.0,Pitcher
660730,Elvin Rodríguez,"6' 4""",76.0,Pitcher
682848,Endy Rodríguez,"6' 0""",72.0,Catcher
671286,Johnathan Rodríguez,"6' 2""",74.0,Outfielder
677594,Julio Rodríguez,"6' 4""",76.0,Outfielder
655889,Manuel Rodríguez,"5' 11""",71.0,Pitcher
678495,Randy Rodríguez,"6' 0""",72.0,Pitcher
684320,Yariel Rodríguez,"6' 0""",72.0,Pitcher
668670,Jake Rogers,"5' 11""",71.0,Catcher
573124,Taylor Rogers,"6' 3""",75.0,Pitcher
669432,Trevor Rogers,"6' 5""",77.0,Pitcher
643511,Tyler Rogers,"6' 3""",75.0,Pitcher
679032,Johan Rojas,"5' 11""",71.0,Outfielder
668942,Josh Rojas,"6' 1""",73.0,Third Base
500743,Miguel Rojas,"5' 10""",70.0,Second Base
669020,Ryan Rolison,"6' 2""",74.0,Pitcher
605447,Jordan Romano,"6' 5""",77.0,Pitcher
668941,JoJo Romero,"5' 11""",71.0,Pitcher
691011,Drew Romo,"6' 0""",72.0,Catcher
667670,Brent Rooker,"6' 3""",75.0,Designated Hitter
680701,John Rooney,"6' 5""",77.0,Pitcher
666163,Ben Rortvedt,"5' 10""",70.0,Catcher
592696,Eddie Rosario,"6' 0""",72.0,Outfield
642708,Amed Rosario,"6' 1""",73.0,Third Base
605452,Joe Ross,"6' 4""",76.0,Pitcher
694738,Landen Roupp,"6' 2""",74.0,Pitcher
688297,Chris Roycroft,"6' 8""",80.0,Pitcher
665923,Esteury Ruiz,"5' 11""",71.0,Outfielder
614179,José Ruiz,"6' 1""",73.0,Pitcher
660688,Keibert Ruiz,"5' 11""",71.0,Catcher
687221,Dalton Rushing,"6' 0""",72.0,Catcher
671131,Jackson Rutledge,"6' 8""",80.0,Pitcher
668939,Adley Rutschman,"6' 1""",73.0,Catcher
657746,Joe Ryan,"6' 2""",74.0,Pitcher
685314,Andrew Saalfrank,"6' 3""",75.0,Pitcher
666165,Blake Sabol,"6' 4""",76.0,Catcher
681870,Erik Sabrowski,"6' 4""",76.0,Pitcher
695336,Thomas Saggese,"5' 10""",70.0,Outfielder
663967,César Salazar,"5' 8""",68.0,Catcher
674285,Eduardo Salazar,"6' 2""",74.0,Pitcher
519242,Chris Sale,"6' 6""",78.0,Pitcher
645305,Ali Sánchez,"6' 0""",72.0,Catcher
650911,Cristopher Sánchez,"6' 6""",78.0,Pitcher
596142,Gary Sánchez,"6' 2""",74.0,Catcher
660821,Jesús Sánchez,"6' 3""",75.0,Outfielder
676742,Cam Sanders,"6' 2""",74.0,Pitcher
680704,Nick Sandlin,"5' 11""",71.0,Pitcher
682144,Jayvien Sandridge,"6' 5""",77.0,Pitcher
663485,Cole Sands,"6' 3""",75.0,Pitcher
665665,Reiver Sanmartin,"6' 1""",73.0,Pitcher
691594,Javier Sanoja,"5' 7""",67.0,Third Base
467793,Carlos Santana,"5' 10""",70.0,First Base
642701,Dennis Santana,"6' 2""",74.0,Pitcher
623993,Anthony Santander,"6' 1""",73.0,Outfielder
663574,Tony Santillan,"6' 3""",75.0,Pitcher
666619,Gregory Santos,"6' 3""",75.0,Pitcher
808963,Roki Sasaki,"6' 2""",74.0,Pitcher
642048,Tayler Saucedo,"6' 4""",76.0,Pitcher
669422,Matt Sauer,"6' 4""",76.0,Pitcher
694384,Nolan Schanuel,"6' 2""",74.0,First Base
453286,Max Scherzer,"6' 3""",75.0,Pitcher
693645,Cam Schlittler,"6' 6""",78.0,Pitcher
657376,Clarke Schmidt,"6' 1""",73.0,Pitcher
669477,Casey Schmitt,"6' 0""",72.0,Outfielder
682177,Daniel Schneemann,"6' 0""",72.0,Outfielder
676914,Davis Schneider,"5' 8""",68.0,Outfielder
669947,Jesse Scholtens,"6' 4""",76.0,Pitcher
670167,John Schreiber,"6' 2""",74.0,Pitcher
680474,Max Schuemann,"6' 0""",72.0,Outfielder
687606,Paxton Schultz,"6' 3""",75.0,Pitcher
668845,Aaron Schunk,"6' 1""",73.0,Shortstop
656941,Kyle Schwarber,"5' 11""",71.0,Designated Hitter
680885,Spencer Schwellenbach,"6' 1""",73.0,Pitcher
656945,Tanner Scott,"6' 0""",72.0,Pitcher
605463,Tayler Scott,"6' 3""",75.0,Pitcher
687363,Victor Scott II,"5' 10""",70.0,Outfielder
657756,Connor Seabold,"6' 2""",74.0,Pitcher
608369,Corey Seager,"6' 4""",76.0,Shortstop
676664,JP Sears,"5' 11""",71.0,Pitcher
678011,Anthony Seigler,"5' 9""",69.0,Second Base
681882,Colin Selby,"6' 2""",74.0,Pitcher
543760,Marcus Semien,"6' 0""",72.0,Second Base
673540,Kodai Senga,"6' 1""",73.0,Pitcher
663584,Hayden Senger,"6' 1""",73.0,Catcher
622608,Antonio Senzatela,"6' 1""",73.0,Pitcher
622663,Luis Severino,"6' 2""",74.0,Pitcher
623149,Paul Sewald,"6' 3""",75.0,Pitcher
693313,Carson Seymour,"6' 5""",77.0,Pitcher
693855,Ian Seymour,"6' 0""",72.0,Pitcher
676044,Bob Seymour,"6' 3""",75.0,First Base
807713,Matt Shaw,"5' 10""",70.0,Outfielder
686218,Emmet Sheehan,"6' 5""",77.0,Pitcher
657757,Gavin Sheets,"6' 3""",75.0,First Base
670097,Zack Short,"5' 10""",70.0,Shortstop
663767,Chase Shugart,"5' 11""",71.0,Pitcher
694363,Jared Shuster,"6' 3""",75.0,Pitcher
672279,Michael Siani,"5' 11""",71.0,Outfielder
681217,Chase Silseth,"6' 0""",72.0,Pitcher
682927,Ronny Simon,"5' 8""",68.0,Second Base
802415,Chandler Simpson,"5' 11""",71.0,Outfielder
681006,Josh Simpson,"6' 2""",74.0,Pitcher
608371,Lucas Sims,"6' 2""",74.0,Pitcher
663903,Brady Singer,"6' 5""",77.0,Pitcher
572138,Jon Singleton,"6' 2""",74.0,First Base
642350,Jose Siri,"6' 2""",74.0,Outfielder
681895,Evan Sisk,"6' 2""",74.0,Pitcher
694973,Paul Skenes,"6' 6""",78.0,Pitcher
669373,Tarik Skubal,"6' 3""",75.0,Pitcher
686580,Justin Slaten,"6' 4""",76.0,Pitcher
596103,Austin Slater,"6' 1""",73.0,Outfielder
671922,Cade Smith,"6' 5""",77.0,Pitcher
701358,Cam Smith,"6' 3""",75.0,Outfielder
642086,Dominic Smith,"5' 11""",71.0,Designated Hitter
681916,Dylan Smith,"6' 2""",74.0,Pitcher
669701,Josh Smith,"5' 9""",69.0,Second Base
656976,Pavin Smith,"6' 2""",74.0,First Base
681343,Shane Smith,"6' 3""",75.0,Pitcher
669257,Will Smith,"5' 10""",70.0,Catcher
700363,AJ Smith-Shawver,"6' 3""",75.0,Pitcher
605483,Blake Snell,"6' 4""",76.0,Pitcher
676092,Collin Snider,"6' 4""",76.0,Pitcher
691016,Tyler Soderstrom,"6' 2""",74.0,Outfielder
686765,Nick Sogard,"6' 1""",73.0,Second Base
669256,Nick Solak,"5' 9""",69.0,First Base
456781,Donovan Solano,"5' 8""",68.0,First Base
624585,Jorge Soler,"6' 3""",75.0,Designated Hitter
805427,Drew Sommers,"6' 3""",75.0,Pitcher
666277,George Soriano,"6' 2""",74.0,Pitcher
667755,José Soriano,"6' 3""",75.0,Pitcher
647336,Michael Soroka,"6' 5""",77.0,Pitcher
624641,Edmundo Sosa,"5' 11""",71.0,Outfielder
672820,Lenyn Sosa,"5' 11""",71.0,Second Base
642397,Gregory Soto,"6' 1""",73.0,Pitcher
665742,Juan Soto,"6' 1""",73.0,Outfielder
656986,Bennett Sousa,"6' 3""",75.0,Pitcher
642100,Gabe Speier,"5' 11""",71.0,Pitcher
687765,Mitch Spence,"6' 1""",73.0,Pitcher
686730,Carson Spiers,"6' 3""",75.0,Pitcher
543807,George Springer,"6' 1""",73.0,Designated Hitter
