session_pitch,fp_mer_duration_s,fp_mer_positive_energy_j,fp_mer_net_energy_j,fp_mer_positive_mean_power_w,fp_mer_negative_energy_j,fp_br_duration_s,fp_br_positive_energy_j,fp_br_net_energy_j,fp_br_positive_mean_power_w,fp_br_negative_energy_j,mer_share_of_fp_br,official_fp_br_j,session,session_mass_kg
2926_4,0.11390000000000011,292.0092378400001,292.0092378400001,2563.7334314310783,0.0,0.1472,295.06073062,242.7035187450002,2004.488659103261,52.35721187499982,0.9896580857317476,295.0607,2926,80.7408
2926_5,0.11939999999999995,284.18031403,283.79228530499995,2380.0696317420443,0.3880287250000265,0.15270000000000006,286.5473648699999,223.63407325999972,1876.5380803536332,62.913291610000186,0.991739408104228,286.5474,2926,80.7408
2927_1,0.11109999999999998,309.8132380200001,309.8132380200001,2788.5980019801996,0.0,0.14169999999999994,337.84707899499995,328.42923714499995,2384.2419124558933,9.417841850000002,0.9170221004769594,343.9241,2927,79.8336
2927_2,0.11389999999999989,294.76837196499974,294.71940038499974,2587.9576116330118,0.048971579999999904,0.1473,322.38996225999995,310.3554724299999,2188.6623371350984,12.034489830000041,0.9143224246146844,327.5446,2927,79.8336
2927_3,0.0915999999999999,289.92517450999964,289.92517450999964,3165.121992467248,0.0,0.125,319.3474424949999,303.42808592499983,2554.779539959999,15.919356570000048,0.9078675321301158,277.5539,2927,79.8336
2927_4,0.09719999999999995,289.3445125650001,289.3445125650001,2976.795396759262,0.0,0.13059999999999983,320.1149976349999,309.812612975,2451.11024222818,10.302384659999916,0.9038767777288437,287.9509,2927,79.8336
2927_5,0.0944999999999998,302.3242598649996,302.3242598649996,3199.1985170899493,0.0,0.125,326.2617227749998,317.0968615849997,2610.0937821999983,9.164861190000067,0.9266311024584756,287.5733,2927,79.8336
2935_1,0.08610000000000007,310.6338717750002,310.6338717750002,3607.826617595819,0.0,0.11670000000000003,311.9636819350002,282.9947619300002,2673.210642116539,28.968920004999973,0.9957372917521949,311.9637,2935,90.72
2935_2,0.07780000000000009,292.6648294800003,292.6648294800003,3761.758733676092,0.0,0.10840000000000005,294.98453568000025,268.97277167500033,2721.2595542435433,26.011764004999918,0.9921361769197408,294.9845,2935,90.72
2935_3,0.08339999999999992,316.00657027999995,316.00657027999995,3789.0476052757826,0.0,0.11390000000000011,317.31158106,283.50508670999983,2785.8786748024554,33.80649435000015,0.99588728915711,317.3116,2935,90.72
2935_4,0.09450000000000003,329.5240952100001,329.5240952100001,3487.0274625396823,0.0,0.125,330.65693942000007,304.14389231000007,2645.2555153600006,26.513047110000002,0.9965739590646817,330.6569,2935,90.72
2935_5,0.07779999999999987,297.5240689199998,297.5240689199998,3824.2168241645286,0.0,0.10840000000000005,299.94461067999987,272.9690166699998,2767.0167036900343,26.975594010000066,0.9919300375008824,299.9446,2935,90.72
2965_1,0.09170000000000011,298.61537419500024,298.61537419500024,3256.438104634677,0.0,0.125,328.1542157300001,306.9121119750003,2625.2337258400007,21.24210375499979,0.9099848786970821,328.1542,2965,87.0912
2965_2,0.09719999999999995,310.99829053500014,310.99829053500014,3199.5708902777806,0.0,0.13059999999999983,341.9571483299998,323.26369497999985,2618.354887672284,18.69345334999997,0.9094656802871587,341.9571,2965,87.0912
2965_3,0.10270000000000001,311.39385298500014,311.39385298500014,3032.0725704479073,0.0,0.13880000000000003,346.67336007,325.28948511499993,2497.6466863832848,21.383874955000067,0.8982341559851145,346.6734,2965,87.0912
2965_4,0.10560000000000014,305.25483200500037,305.25483200500037,2890.6707576231056,0.0,0.13890000000000002,335.03350141499993,317.00389631999997,2412.048246328293,18.029605094999965,0.9111173381640026,335.0335,2965,87.0912
2965_5,0.1028,320.7329341500003,320.7329341500003,3119.9701765564228,0.0,0.1360999999999999,357.25925105999994,347.13904341,2624.9761282880254,10.12020764999994,0.897759633091026,357.2593,2965,87.0912
2969_1,0.11940000000000017,377.5676639400003,377.5676639400003,3162.2082407035155,0.0,0.15270000000000006,401.49235953,381.902884895,2629.2885365422385,19.589474634999988,0.9404105831104563,401.4924,2969,104.7816
2969_2,0.11949999999999994,374.1054506999999,374.1054506999999,3130.589545606695,0.0,0.1499999999999999,399.50482308999995,386.097179485,2663.365487266668,13.407643604999919,0.9364228642008707,399.5048,2969,104.7816
2969_3,0.12230000000000008,370.6736251350001,370.6736251350001,3030.855479435813,0.0,0.15559999999999996,397.78725774000003,382.7609496850001,2556.4733787917744,15.026308054999902,0.9318388609050876,397.7873,2969,104.7816
2979_1,0.11670000000000003,377.03636933999996,377.03636933999996,3230.8172179948574,0.0,0.14720000000000022,380.7641864800001,341.53139596999983,2586.713223369562,39.23279051000026,0.9902096434686724,380.7642,2979,101.6064
2979_2,0.11939999999999995,378.11789906999985,378.11789906999985,3166.8165751256283,0.0,0.1472,378.31670788999986,334.04804793499966,2570.0863307744557,44.2686599550002,0.9994744910392437,378.3167,2979,101.6064
2979_3,0.12220000000000009,373.82430358500017,373.82430358500017,3059.118687274958,0.0,0.15280000000000005,374.3337175250001,333.29566245500024,2449.8279942735603,41.03805506999987,0.9986391449229632,374.3337,2979,101.6064
2979_4,0.125,385.953135465,385.602337185,3087.62508372,0.35079827999999225,0.15280000000000005,385.953135465,321.2185643850001,2525.8713053992137,64.73457107999991,1.0,385.9531,2979,101.6064
2979_5,0.12220000000000009,387.7011067300001,387.7011067300001,3172.6768144844505,0.0,0.15000000000000013,387.8624669500001,346.70939518499995,2585.7497796666653,41.15307176500016,0.9995839756775929,387.8625,2979,101.6064
2981_1,0.10830000000000006,300.67559857000026,300.67559857000026,2776.321316435827,0.0,0.14159999999999995,333.69263450499994,324.482186375,2356.586401871469,9.210448129999918,0.901055544771082,333.6926,2981,85.7304
2981_2,0.1028,296.7099843500003,296.7099843500003,2886.283894455256,0.0,0.1360999999999999,332.14799682999995,322.50861185499997,2440.4702191770775,9.639384974999984,0.8933065596715384,332.148,2981,85.7304
2981_3,0.09719999999999995,305.1322225349998,305.1322225349998,3139.220396450617,0.0,0.13050000000000006,331.89863467,318.68514935499985,2543.284556858236,13.213485315000128,0.9193536539804887,331.8986,2981,85.7304
2981_4,0.10560000000000014,310.5949427500003,310.5949427500003,2941.239988162878,0.0,0.1361000000000001,341.3086311200001,337.43141634500006,2507.778332990447,3.877214775000027,0.9100119786915052,341.3086,2981,85.7304
2989_1,0.1028,282.05601891000015,282.05601891000015,2743.735592509729,0.0,0.13890000000000002,307.59756260999995,295.4265019299999,2214.525288768898,12.17106068000004,0.9169644145315167,307.5976,2989,83.916
2989_2,0.10000000000000009,282.6642657800002,282.6642657800002,2826.6426577999996,0.0,0.1361000000000001,302.90930571499996,286.18547940999986,2225.6378083394543,16.723826305000102,0.9331646814639369,302.9093,2989,83.916
2989_3,0.11389999999999989,282.4572135549999,282.4572135549999,2479.870180465322,0.0,0.1472,293.91853414499997,286.00700624499996,1996.7291721807064,7.91152790000001,0.9610051110817468,293.683,2989,83.916
2989_4,0.10000000000000009,278.3589024550001,278.3589024550001,2783.589024549998,0.0,0.1361000000000001,299.2054773000001,281.02816453000014,2198.4237861866263,18.177312769999958,0.9303268943031477,299.2055,2989,83.916
2989_5,0.10549999999999993,288.38081473499994,288.38081473499994,2733.467438246447,0.0,0.14159999999999995,313.806794565,301.44869580499994,2216.149679131357,12.358098760000075,0.9189756873644318,313.8068,2989,83.916
2990_2,0.10559999999999992,286.29659614499997,286.29659614499997,2711.1420089488656,0.0,0.1360999999999999,292.0655557549998,285.5393802249999,2145.9629372152835,6.526175529999932,0.980247723511638,291.4446,2990,83.0088
2990_3,0.09160000000000013,269.5552506200002,269.5552506200002,2942.7429106986883,0.0,0.125,294.2220616900001,293.55461491000005,2353.7764935200007,0.6674467800000343,0.9161626054541434,294.2221,2990,83.0088
2990_4,0.1388999999999999,301.0913986599998,301.0913986599998,2167.6846555795537,0.0,0.1694000000000001,327.11517517499993,327.11517517499993,1931.0222855667043,0.0,0.9204446063956588,326.4915,2990,83.0088
2990_5,0.12220000000000009,298.3615625750001,298.3615625750001,2441.5839817921433,0.0,0.15280000000000005,316.76740634,316.756061765,2073.0851200261773,0.011344574999952783,0.941894767590943,316.7248,2990,83.0088
2993_1,0.09719999999999995,379.4722128700001,379.4722128700001,3904.0351118312783,0.0,0.1277999999999999,423.9118981049998,419.1425964099999,3316.9945078638507,4.7693016949999105,0.8951676387625422,423.9119,2993,97.0704
2993_2,0.11939999999999995,425.5275876050001,425.5275876050001,3563.882643257959,0.0,0.1499999999999999,480.59136124999986,478.36964454999986,3203.9424083333342,2.2217167000000018,0.8854249616518679,480.5914,2993,97.0704
2993_3,0.11389999999999989,396.46803009999985,396.46803009999985,3480.8431088674297,0.0,0.1472,441.32723743499986,435.0372969099998,2998.1469934442925,6.289940525000077,0.8983538664059749,441.3272,2993,97.0704
2993_4,0.11940000000000017,429.8540867000004,429.8540867000004,3600.1179790619744,0.0,0.15000000000000013,454.5317886200001,435.2464043400001,3030.211924133331,19.285384280000017,0.9457074234677326,454.5318,2993,97.0704
2996_1,0.1028,376.34288239500006,376.34288239500006,3660.9229804961096,0.0,0.1361000000000001,390.45097474499994,364.22578687999976,2868.8535984202763,26.22518786500018,0.9638671862473548,390.451,2996,103.8744
2996_2,0.09169999999999989,363.53409827499974,363.53409827499974,3964.3849321155963,0.0,0.1277999999999999,387.3990991299999,348.8553548699999,3031.2918554773096,38.54374425999998,0.9383968602183255,387.3991,2996,103.8744
2996_3,0.08889999999999998,359.76303349,359.76303349,4046.8282732283474,0.0,0.125,386.32721179499987,349.5500337899998,3090.617694359999,36.77717800500005,0.9312391737005162,386.3272,2996,103.8744
2996_4,0.10829999999999984,372.3204468949998,372.3204468949998,3437.861928855036,0.0,0.14439999999999986,391.423953465,344.80560880500013,2710.692198511083,46.61834465999988,0.9511948453821225,391.424,2996,103.8744
2999_1,0.125,369.16436403,369.16436403,2953.31491224,0.0,0.15549999999999997,380.03901318499993,352.45112819999997,2443.9807921864954,27.58788498499996,0.9713854399740107,380.039,2999,96.1632
2999_2,0.13050000000000006,378.13884841,378.13884841,2897.615696628351,0.0,0.16110000000000002,391.71028511500003,369.2350432100003,2431.4729057417753,22.475241904999734,0.9653533817703671,391.7103,2999,96.1632
2999_3,0.13890000000000002,392.9401989600001,392.9401989600001,2828.9431170626353,0.0,0.16949999999999998,410.36998494500006,392.2570966650001,2421.0618580825962,18.112888279999936,0.9575266549103585,410.37,2999,96.1632
2999_4,0.13890000000000002,388.2721737750001,388.2721737750001,2795.3360242980566,0.0,0.1694,408.05890472500005,388.97703385500006,2408.848315968123,19.08187086999999,0.9515101111116919,408.0589,2999,96.1632
2999_5,0.1472,388.98937668499997,388.98937668499997,2642.59087421875,0.0,0.17769999999999997,410.116353925,394.27993440000006,2307.914203292066,15.83641952499994,0.9484854065491287,410.1164,2999,96.1632
3034_1,0.13339999999999996,267.821541535,267.821541535,2007.6577326461775,0.0,0.16670000000000007,276.39115354,255.59740552999997,1658.015318176364,20.79374801000003,0.9689946226742753,276.3912,3034,93.8952
3034_2,0.1277999999999999,281.8462278199998,281.8462278199998,2205.3695447574332,0.0,0.16110000000000002,295.97008481000006,275.67900548,1837.1824010552452,20.29107933000006,0.9522794440557492,295.9701,3034,93.8952
3034_3,0.11939999999999995,275.24012449,275.24012449,2305.1936724455622,0.0,0.15269999999999984,286.12988310000003,264.36812281,1873.8040805501005,21.76176029000004,0.9619412048402015,286.1299,3034,93.8952
3034_4,0.12220000000000009,265.85912069500006,265.85912069500006,2175.6065523322413,0.0,0.15560000000000018,276.943012395,262.00650836500006,1779.839411278918,14.936504029999924,0.9599777167001018,276.943,3034,93.8952
3034_5,0.1360999999999999,265.3831750849997,265.3831750849997,1949.913115980896,0.0,0.1721999999999999,282.94136276000006,263.93088749500004,1643.0973447154483,19.010475265000025,0.9379440761021083,282.9414,3034,93.8952
3035_1,0.1028,381.5590306549997,381.5590306549997,3711.6637223248995,0.0,0.1362000000000001,424.46543209999993,406.2785063499998,3116.486285609395,18.186925750000114,0.8989166179381789,424.4654,3035,92.5344
3035_2,0.11119999999999997,397.71134246499986,397.71134246499986,3576.5408495053957,0.0,0.14169999999999994,433.21980798500005,419.8257717150002,3057.3028086450263,13.394036269999845,0.9180359141813995,433.2198,3035,92.5344
3035_3,0.10840000000000005,384.68084768500023,384.68084768500023,3548.716307057196,0.0,0.13890000000000002,418.7197571250001,405.2619000050001,3014.5410880129593,13.457857120000028,0.918707180970593,418.7198,3035,92.5344
3035_4,0.09999999999999987,390.7956775899995,390.7956775899995,3907.9567759,0.0,0.13329999999999997,432.06341170999997,413.782687885,3241.2859093023258,18.280723824999995,0.904486857712221,432.0634,3035,92.5344
3035_5,0.10000000000000009,387.0030184950003,387.0030184950003,3870.0301849499992,0.0,0.13050000000000006,423.2030012250001,405.37559982000016,3242.9348752873557,17.827401404999932,0.9144618950593081,423.203,3035,92.5344
3036_1,0.10830000000000006,301.22904705000013,301.22904705000013,2781.431644044321,0.0,0.14170000000000016,325.11668562000017,325.11668562000017,2294.4014510938587,0.0,0.926525953214471,323.4698,3036,90.72
3036_2,0.10830000000000006,303.83614924,303.83614924,2805.504609787625,0.0,0.14159999999999995,315.65180566500004,315.165120095,2229.179418538137,0.4866855700000201,0.962567435975513,315.5708,3036,90.72
3036_3,0.08879999999999999,277.2609671949999,277.2609671949999,3122.3081891328825,0.0,0.12219999999999986,311.1428290099998,311.1428290099998,2546.176996808512,0.0,0.8911051174703083,309.5309,3036,90.72
3036_4,0.11940000000000017,317.6561191650002,317.6561191650002,2660.436508919596,0.0,0.15270000000000006,337.41926040500005,335.529765135,2209.6873634905037,1.8894952700000545,0.9414285325138867,337.4193,3036,90.72
3037_1,0.1028,361.4101742350001,361.4101742350001,3515.663173492219,0.0,0.13329999999999997,377.7996789949999,358.28755096499975,2834.2061439984996,19.512128030000156,0.9566185318007729,377.7997,3037,94.3488
3037_2,0.09999999999999964,363.1697252349994,363.1697252349994,3631.697252350007,0.0,0.1277999999999997,381.1857265799998,363.5026179500001,2982.6739169014145,17.68310862999971,0.9527369466148692,381.1857,3037,94.3488
3037_3,0.10830000000000006,373.7718848750001,373.7718848750001,3451.2639415974136,0.0,0.14169999999999994,399.19739848499995,382.10844424500004,2817.201118454482,17.088954239999907,0.9363084185756406,399.1974,3037,94.3488
3037_4,0.08610000000000007,324.63715132500016,324.63715132500016,3770.466333623692,0.0,0.11670000000000003,338.6191108400002,315.40125277500033,2901.620487060841,23.21785806499986,0.9587088883426707,338.6191,3037,94.3488
3037_5,0.09160000000000013,350.77942975500036,350.77942975500036,3829.4697571506535,0.0,0.12220000000000009,371.9539873350001,354.47215481999996,3043.8133169803586,17.48183251500012,0.9430721048812716,371.954,3037,94.3488
3043_1,0.125,384.30700561,384.17183477,3074.45604488,0.13517084000000068,0.15280000000000005,435.09562634,434.9604555,2847.4844655759157,0.13517084000000068,0.8832702108333492,434.591,3043,107.0496
3043_2,0.125,374.78487765000034,374.6018616700004,2998.2790212000027,0.18301597999993646,0.15559999999999996,426.62519783000005,425.98923047000005,2741.8071839974305,0.6359673599999951,0.8784874394581428,426.6186,3043,107.0496
3043_3,0.11939999999999995,384.99393028,384.99393028,3224.4047762144064,0.0,0.1472,434.529469045,434.529469045,2951.966501664402,0.0,0.886001888723754,433.9244,3043,107.0496
3043_4,0.11670000000000003,379.5224993499997,379.5224993499997,3252.1208170522673,0.0,0.14440000000000008,431.6726267199999,431.64049442499993,2989.422622714679,0.0321322949999967,0.8791905621483225,431.2151,3043,107.0496
3043_5,0.10840000000000005,384.82072958000003,384.82072958000003,3550.006730442803,0.0,0.13890000000000002,436.01793902000003,435.42899904000006,3139.0780347012237,0.5889399799999637,0.8825800388968592,436.0179,3043,107.0496
3044_1,0.12220000000000009,432.4427487699999,432.4427487699999,3538.811364729948,0.0,0.1583000000000001,461.7331766600001,419.51427432,2916.823604927352,42.21890234000006,0.9365641687221269,461.7332,3044,114.7608
3044_2,0.12780000000000014,460.7841363150002,460.7841363150002,3605.5096738262887,0.0,0.16110000000000002,477.32042431499997,416.00825765500014,2962.882832495344,61.31216665999983,0.9653560016340577,477.3204,3044,114.7608
3044_3,0.11109999999999998,445.60071364,445.60071364,4010.8075035103516,0.0,0.1472,477.80157546500004,427.24448872499994,3245.934615930707,50.5570867400001,0.9326062041682011,477.8016,3044,114.7608
3044_4,0.13060000000000005,446.3390539549999,446.3390539549999,3417.6037821975474,0.0,0.16670000000000007,467.0414681600001,408.87254697500015,2801.688471265746,58.16892118499993,0.9556732846730691,467.0415,3044,114.7608
3044_5,0.14170000000000016,463.73234029000025,463.73234029000025,3272.634723288636,0.0,0.17220000000000013,469.26569396000014,444.88293622500004,2725.1201739837384,24.382757735000098,0.9882084845723422,469.2657,3044,114.7608
3046_1,0.125,283.583682035,281.8825672,2268.66945628,1.7011148349999985,0.15549999999999997,296.2927321599999,280.47447344999995,1905.4194994212216,15.818258709999952,0.9571064398632061,296.2927,3046,78.9264
3046_2,0.13060000000000005,282.57925500000005,281.170953825,2163.700267993874,1.4083011750000196,0.16110000000000002,297.02205276999996,281.9654034749999,1843.712307697082,15.056649295000057,0.9513746617959585,297.0221,3046,78.9264
3046_3,0.11660000000000004,280.847604945,280.67878539000003,2408.64155184391,0.16881955499997048,0.15000000000000013,295.53489034000006,280.35799515,1970.2326022666653,15.176895190000039,0.950302702404772,295.5349,3046,78.9264
3046_4,0.10559999999999992,284.9774458249999,284.9774458249999,2698.650055160986,0.0,0.1360999999999999,302.726324955,292.1637956950001,2224.2933501469524,10.562529259999906,0.9413698853819916,302.7263,3046,78.9264
3053_1,0.11109999999999998,298.0935199449999,298.0935199449999,2683.10999050405,0.0,0.14450000000000007,307.372251065,277.009222585,2127.143605986158,30.363028480000025,0.9698127235368494,307.3722,3053,93.8952
3053_2,0.11109999999999998,294.21035944,294.21035944,2648.158050765077,0.0,0.14169999999999994,301.13096063499984,278.44559662999984,2125.130279710656,22.685364004999997,0.9770179685927801,301.131,3053,93.8952
3053_3,0.08889999999999998,266.81822725,266.81822725,3001.32989032621,0.0,0.11939999999999995,272.361416415,246.76016850000008,2281.0838895728652,25.60124791499993,0.9796476709588197,272.3614,3053,93.8952
3053_4,0.1137999999999999,291.94343668499994,291.94343668499994,2565.4080552284727,0.0,0.14439999999999986,297.4360600449999,271.8667589450001,2059.8065100069266,25.569301099999848,0.9815334315577977,297.4361,3053,93.8952
3053_5,0.13049999999999984,308.5304308899999,308.5304308899999,2364.2178612260554,0.0,0.16110000000000002,313.53724682999996,284.2778517149998,1946.2274787709491,29.25939511500013,0.9840311924958798,313.5372,3053,93.8952
3055_1,0.10830000000000006,245.37048320000025,245.37048320000025,2265.655431209604,0.0,0.1499999999999999,288.85689881999997,277.5618496250001,1925.712658800001,11.295049194999876,0.84945342902439,288.8569,3055,93.4416
3055_2,0.09719999999999995,234.994673555,234.994673555,2417.6406744341575,0.0,0.14159999999999995,296.5382001449999,289.52583881499993,2094.1963287076273,7.012361329999976,0.7924600386732413,296.5382,3055,93.4416
3055_3,0.09999999999999987,256.8571892949998,256.8571892949998,2568.5718929500013,0.0,0.1388999999999998,305.53024527499997,297.9682907100001,2199.641794636432,7.561954564999894,0.8406931662814894,305.5302,3055,93.4416
3055_4,0.12220000000000009,249.06328477000028,246.87539716500027,2038.161086497546,2.1878876050000144,0.16389999999999993,300.6386433099999,290.29776028500004,1834.280923184869,10.340883024999869,0.8284473413924426,300.6386,3055,93.4416
3055_5,0.09999999999999987,242.6575482449998,242.6575482449998,2426.575482450001,0.0,0.14169999999999994,287.88134099499996,279.4375556499999,2031.6255539520118,8.443785345000038,0.8429082183871527,287.8813,3055,93.4416
3065_1,0.09719999999999995,291.6284843149998,291.6284843149998,3000.2930485082297,0.0,0.13050000000000006,320.4662222350001,308.050085935,2455.6798638697314,12.416136300000062,0.9100131748086281,320.4662,3065,82.5552
3065_2,0.09440000000000004,279.9986364949999,279.9986364949999,2966.0872510063537,0.0,0.12770000000000015,308.43084318499996,297.3253933099999,2415.276767306183,11.105449875000033,0.907816590596466,308.4308,3065,82.5552
3065_3,0.09440000000000004,284.2232218349999,284.2232218349999,3010.8392143538113,0.0,0.12780000000000014,311.86015930500014,298.50210949,2440.2203388497637,13.358049815000129,0.9113803522335431,311.8602,3065,82.5552
3065_4,0.08889999999999998,282.07580126000005,282.07580126000005,3172.956144656919,0.0,0.12219999999999986,315.64227175499997,302.68414742000016,2582.9973138707064,12.958124334999809,0.8936566059154014,315.6423,3065,82.5552
3065_5,0.09450000000000003,283.59819539000017,283.59819539000017,3001.039104656086,0.0,0.1277999999999999,310.457653255,296.07625790000014,2429.2461131064183,14.381395354999881,0.9134843107155154,310.4577,3065,82.5552
3132_1,0.10000000000000009,371.9491443900002,371.9491443900002,3719.4914438999986,0.0,0.13340000000000019,389.4072105600002,355.068101425,2919.0945319340303,34.33910913500017,0.9551675837103945,389.4072,3132,97.9776
3132_2,0.10280000000000022,382.92082535500066,382.92082535500066,3724.910752480543,0.0,0.1360999999999999,402.0122902000002,369.1359205600007,2953.800809698755,32.876369639999496,0.952510245804919,402.0123,3132,97.9776
3132_3,0.1028,381.36625971,381.36625971,3709.7885185797663,0.0,0.1360999999999999,395.33331686500003,355.91109188000024,2904.7267954812664,39.42222498499979,0.9646701743587942,395.3333,3132,97.9776
3132_4,0.09999999999999987,380.6724801649996,380.6724801649996,3806.724801650001,0.0,0.13619999999999988,402.16529084499984,366.66509850499995,2952.7554393906034,35.5001923399999,0.9465572709299673,402.1653,3132,97.9776
3132_5,0.09999999999999987,383.26953817999964,383.26953817999964,3832.6953818000015,0.0,0.13339999999999996,399.12059699999986,362.7969560199998,2991.9085232383804,36.32364098000005,0.9602850393110626,399.1206,3132,97.9776
3140_1,0.09440000000000004,326.55808574499986,326.55808574499986,3459.301755773302,0.0,0.12780000000000014,353.153622095,338.4004629999999,2763.3303763302006,14.753159095000115,0.9246913108458907,353.1536,3140,83.916
3140_2,0.11110000000000009,318.8164727650002,318.8164727650002,2869.63521840684,0.0,0.14439999999999997,344.93095281500007,332.48557999000013,2388.71850979917,12.445372824999936,0.9242907027134614,344.931,3140,83.916
3140_3,0.0805999999999999,286.8256067699997,286.8256067699997,3558.630356947892,0.0,0.1139,311.222687405,297.2978154199999,2732.420433757682,13.924871985000095,0.9216089262694017,311.2227,3140,83.916
3140_4,0.08620000000000005,296.1653089900002,296.1653089900002,3435.7924476798144,0.0,0.11949999999999994,318.76175830999995,306.12424309500005,2667.462412635984,12.637515214999894,0.9291117935859031,318.7618,3140,83.916
3140_5,0.09439999999999993,310.90540679999975,310.90540679999975,3293.4894788135593,0.0,0.12770000000000004,333.4120212,322.8080996899999,2610.9007141738443,10.603921510000134,0.9324960920155321,333.412,3140,83.916
3172_1,0.09440000000000004,201.13991254999996,201.13991254999996,2130.7194126059308,0.0,0.12770000000000015,236.27092750000014,233.8202255450001,1850.2030344557547,2.450701955000028,0.8513104624351205,236.2709,3172,73.4832
3172_2,0.10549999999999993,219.33165269999978,219.33165269999978,2078.9730113744067,0.0,0.13890000000000002,254.78628602500004,250.69746478500002,1834.3145142188625,4.088821240000016,0.8608455977826005,254.7863,3172,73.4832
3172_3,0.09719999999999995,209.17007549000004,209.17007549000004,2151.9555091563802,0.0,0.13059999999999983,246.07245724999987,243.3551307249999,1884.1688916539065,2.717326524999976,0.8500344891402922,246.0725,3172,73.4832
3172_4,0.10559999999999992,224.91929055999995,224.91929055999995,2129.9175242424253,0.0,0.1360999999999999,252.47109906999998,247.84777406999999,1855.041139382808,4.623324999999994,0.8908714359327083,252.4711,3172,73.4832
3172_5,0.10550000000000015,217.03282983500026,217.03282983500026,2057.1832211848337,0.0,0.1361000000000001,242.90919593500007,239.27994360000002,1784.7846872520197,3.6292523350000465,0.8934730898087364,242.9092,3172,73.4832
3222_1,0.10000000000000009,273.16004590000006,273.16004590000006,2731.600458999998,0.0,0.13060000000000005,278.61854272,272.4406865899999,2133.373221439509,6.177856130000066,0.9804087094609295,278.253,3222,87.5448
3222_2,0.08889999999999998,259.31003355,259.31003355,2916.873268278966,0.0,0.12219999999999986,273.2440676649999,272.5728281949999,2236.039833592473,0.6712394699999891,0.9490051724303741,271.449,3222,87.5448
3222_3,0.09440000000000004,272.8620505,272.8620505,2890.487823093219,0.0,0.125,280.068041905,276.6201859199999,2240.54433524,3.4478559850000465,0.9742705688375389,279.375,3222,87.5448
3222_4,0.08889999999999998,254.37568159,254.37568159,2861.3687467941513,0.0,0.11939999999999995,261.3890531749999,258.2782173499999,2189.188050041876,3.110835824999981,0.9731688397053703,260.9025,3222,87.5448
3222_5,0.10829999999999984,280.88909766999984,280.88909766999984,2593.6204771006487,0.0,0.13880000000000003,285.89957214999987,277.3288017099999,2059.7951884005747,8.57077043999999,0.9824747045183712,285.7666,3222,87.5448
3228_1,0.14159999999999995,395.396296945,395.396296945,2792.3467298375717,0.0,0.1721999999999999,411.35708686,391.88555776500004,2388.8332570267144,19.471529094999937,0.9611996719520915,411.3571,3228,93.8952
3228_2,0.125,397.4125274649999,397.4125274649999,3179.3002197199994,0.0,0.15549999999999997,411.2183676150001,391.2488262800001,2644.49111006431,19.969541334999974,0.9664269856668325,411.2184,3228,93.8952
3228_3,0.11939999999999995,393.4467952049997,393.4467952049997,3295.1992898241197,0.0,0.15000000000000013,412.47882877,395.81867517999984,2749.858858466664,16.660153590000164,0.9538593686814102,412.4788,3228,93.8952
3228_4,0.10549999999999993,385.47115152999976,385.47115152999976,3653.7549908056876,0.0,0.1360999999999999,402.9984795449999,386.4137241700001,2961.0468739529774,16.584755374999816,0.9565077068410056,402.9985,3228,93.8952
3228_5,0.1388999999999998,412.4464817549996,412.4464817549996,2969.377118466524,0.0,0.1694,431.0709449949999,412.8795683849998,2544.6927095336473,18.191376610000077,0.9567949001057904,431.0709,3228,93.8952
3232_1,0.09730000000000016,312.36512947000034,312.36512947000034,3210.3302103802653,0.0,0.125,328.4815406650002,314.8247739550004,2627.8523253200015,13.656766709999772,0.950936630526109,328.4815,3232,85.2768
3232_2,0.08610000000000007,308.01611398000006,308.01611398000006,3577.4229265969784,0.0,0.11390000000000011,329.8189889949998,319.62746755499955,2895.6891044337094,10.191521440000258,0.9338944216600873,329.819,3232,85.2768
3232_3,0.08610000000000007,302.6049011649998,302.6049011649998,3514.574926422759,0.0,0.11390000000000011,323.92275846999974,314.7321834949997,2843.9223746268603,9.190574975000061,0.9341884546621805,323.9228,3232,85.2768
3232_4,0.08889999999999976,317.6956226549997,317.6956226549997,3573.6290512373516,0.0,0.11939999999999973,341.9156656749999,327.77824829,2863.615290410391,14.137417384999878,0.9291636931224379,341.9157,3232,85.2768
3232_5,0.08610000000000007,306.10453992000015,306.10453992000015,3555.221137282229,0.0,0.1166999999999998,325.54702512499955,308.4206176549998,2789.6060422022288,17.126407469999776,0.9402774907940439,325.547,3232,85.2768
3233_1,0.11390000000000011,287.6655059700001,287.6655059700001,2525.59706733977,0.0,0.14450000000000007,287.94662709000005,244.170276185,1992.710222076124,43.776350905000044,0.999023704070296,287.9466,3233,80.7408
3233_2,0.11109999999999998,302.37825503500005,302.37825503500005,2721.676462961297,0.0,0.14169999999999994,303.814392815,262.4727513150001,2144.067698059281,41.34164149999992,0.9952729764818138,303.8144,3233,80.7408
3233_3,0.125,299.32420604500004,299.32420604500004,2394.5936483600003,0.0,0.15559999999999996,300.20028432500004,260.78000845000014,1929.3077398778928,39.4202758749999,0.997081687374248,300.2003,3233,80.7408
3233_4,0.11949999999999994,295.1176136249999,295.1176136249999,2469.603461297071,0.0,0.15280000000000005,296.47502526999995,251.34031810499982,1940.2815789921456,45.13470716500012,0.9954214974979296,296.475,3233,80.7408
