session_pitch,eligible_final_A_to_T,run_pattern,switch_count,final_t_start_time,final_t_phase_fp_br,final_t_minus_mer_ms,final_t_before_mer,stp_positive_fp_br_j,stp_active_duration_s,stp_active_mean_power_w,stp_positive_fp_mer_j,stp_before_final_t_j,stp_after_final_t_j,stp_after_final_t_share,session,session_mass_kg
1826_1,True,T->A->T,2,1.3917,0.7737771739130428,-2.7000000000001467,True,162.09893693999996,0.1472,1101.2156042119564,138.0750087450001,132.4528207499998,29.64611619000016,0.18288902289947473,1826,91.1736
1826_2,True,T->A->T,2,1.2583,0.6936076414401173,-8.399999999999963,True,155.65084514000011,0.1361000000000001,1143.6505888317413,132.14483194999994,113.98474721,41.666097930000085,0.26768950655246054,1826,91.1736
1826_3,True,T->A->T,2,1.2833,0.7500000000000011,-2.7999999999999137,True,162.23297608999997,0.14439999999999986,1123.497064335181,134.683138385,128.6293619850002,33.60361410499974,0.20713183543127436,1826,91.1736
1826_4,True,A->T->A->T,3,1.3056,0.7364130434782612,-5.499999999999838,True,175.453473545,0.1472,1191.939358322011,144.33046088999984,131.97345736500023,43.48001617999978,0.2478150777040507,1826,91.1736
1826_5,True,T->A->T,2,1.3389,0.7254763585038818,-5.50000000000006,True,164.04521882999995,0.14169999999999994,1157.6938520112917,137.87395489000008,125.50754153499997,38.537677295,0.23492106365462923,1826,91.1736
1830_1,True,T->A->T,2,1.6111,0.6293333333333331,-22.199999999999996,True,146.55723833500005,0.13470000000000004,1088.0270106533037,135.95977427,96.18430553499998,50.372932800000065,0.343708256052545,1830,84.3696
1830_2,True,T->A->T,2,1.4972,0.6853333333333338,-13.900000000000023,True,146.61975368499998,0.1319999999999999,1110.7557097348492,136.29997414000013,112.20090826000015,34.418845424999844,0.2347490331960712,1830,84.3696
1830_3,True,T->A->T,2,1.4,0.6039402173913042,-25.000000000000135,True,142.80594617500003,0.13195,1082.2731805608187,132.51063561500007,88.37074384499985,54.43520233000018,0.3811830234526309,1830,84.3696
1830_4,True,T->A->T,2,1.4278,0.5885673959068451,-25.000000000000135,True,150.23000320499997,0.12639999999999996,1188.528506368671,139.25244594500012,93.0553073949999,57.17469581000006,0.3805810729563851,1830,84.3696
1830_5,True,T->A->T,2,1.3944,0.6480000000000006,-16.69999999999994,True,146.82426107500004,0.13200000000000012,1112.3050081439387,134.86488360500007,104.9537611850002,41.870499889999834,0.28517425923643336,1830,84.3696
1845_1,True,T->A->T,2,0.8667,0.6597701149425289,-8.299999999999974,True,124.54324851500009,0.11245000000000005,1107.5433393952871,104.55133335000006,84.56498754000012,39.978260974999955,0.32099902204000197,1845,92.5344
1845_2,True,A->T->A->T,3,0.9472,0.6599423631123924,-5.599999999999938,True,133.49784522,0.10689999999999994,1248.810525912068,109.36018548999995,94.30927507000011,39.188570149999876,0.29355208007603734,1845,92.5344
1845_3,True,T->A->T,2,1.0306,0.6601871850251974,-8.299999999999974,True,136.68687995500002,0.1180500000000001,1157.872765396018,115.34080184499987,94.1368737649999,42.55000619000012,0.3112954674509244,1845,92.5344
2653_1,True,T->A->T->A->T,4,1.4278,0.7448275862068958,-5.50000000000006,True,160.45084182000008,0.13050000000000006,1229.5083664367817,132.39468320500006,123.29592363999994,37.154918180000095,0.23156574162248342,2653,77.112
2653_2,True,T->A->T,2,1.2833,0.7386541471048521,-2.7999999999999137,True,155.55218863499996,0.1277999999999999,1217.153275704226,127.86909106000002,123.15176306000016,32.400425574999815,0.20829295851970783,2653,77.112
2653_3,True,A->T,1,1.2194,0.7552000000000003,-2.7999999999999137,True,157.71669934999997,0.125,1261.7335947999998,127.80437902999991,122.60699803000007,35.109701319999914,0.22261245299133203,2653,77.112
2653_4,True,T->A->T,2,1.2833,0.7751653196179284,-2.7999999999999137,True,155.40618712500003,0.1361000000000001,1141.8529546289485,128.74568195000006,124.19032499000019,31.215862134999846,0.20086627638506796,2653,77.112
2653_5,True,T->A->T->A->T,4,1.2306,0.7613458528951474,-2.7000000000001467,True,166.45716367500003,0.12780000000000014,1302.4817188967124,134.2199344800001,129.68013719999985,36.7770264750002,0.22093988425037478,2653,77.112
2655_1,True,A->T,1,1.1778,0.8085758039816223,5.600000000000049,False,136.84367155500001,0.13060000000000005,1047.807592304747,117.25256098999984,124.67120424999992,12.172467305000085,0.08895162755193793,2655,94.3488
2655_2,True,T->A->T,2,1.1028,0.7504091653027822,2.7999999999999137,False,137.1557493599999,0.12219999999999986,1122.3874743044194,118.98765125000007,123.31477754999993,13.840971809999958,0.1009142662599643,2655,94.3488
2655_3,True,A->T->A->T,3,1.3028,0.7775999999999996,2.7999999999999137,False,135.55323184000002,0.125,1084.4258547200002,120.36894301500006,124.28175961499994,11.271472225000064,0.0831516303374037,2655,94.3488
2655_4,True,A->T,1,1.1667,0.8163115356355626,5.600000000000049,False,146.45902586999998,0.1360999999999999,1076.113342174872,131.17709554500001,138.23270466500006,8.226321204999918,0.05616807264785285,2655,94.3488
2655_5,True,T->A->T,2,1.1639,0.7445561139028477,2.7999999999999137,False,128.33856684,0.11939999999999995,1074.8623688442215,111.44505892000005,115.65294623999993,12.685620600000071,0.09884496073433066,2655,94.3488
2730_1,False,T->A->T->A,3,,,,,135.95240188499994,0.1208999999999999,1124.5029105459062,112.88928166999989,,,,2730,89.8128
2730_2,False,T->A->T->A,3,,,,,140.26457710499997,0.14300000000000002,980.8711685664333,120.80393176999978,,,,2730,89.8128
2730_3,False,T->A->T->A,3,,,,,139.25609536999997,0.12359999999999993,1126.6674382686087,110.52255163999993,,,,2730,89.8128
2730_5,False,T->A->T->A,3,,,,,140.20338724499993,0.12639999999999996,1109.2040130142404,117.16647866499997,,,,2730,89.8128
2734_1,True,T->A->T->A->T,4,1.5167,0.8597599494630448,8.399999999999963,False,174.11133983999997,0.14859999999999995,1171.6779262449531,161.50183498999994,169.95723396999995,4.1541058700000475,0.023858904731980542,2734,87.9984
2734_2,True,T->A->T->A->T,4,1.5083,0.8662267546490703,11.099999999999888,False,181.60877383500005,0.1514000000000001,1199.529549768824,169.19883588500014,179.416511595,2.1922622400000327,0.01207134541854131,2734,87.9984
2734_3,True,T->A->T->A->T,4,1.3194,0.8473748473748465,5.499999999999838,False,183.49340280999994,0.15689999999999993,1169.492688400255,167.90175840500004,174.59943167499983,8.893971135000102,0.04847025014958959,2734,87.9984
2734_4,True,A->T->A->T->A->T,5,1.5889,0.8572347266881029,8.299999999999974,False,185.717686325,0.14300000000000002,1298.725079195804,173.73799914000003,182.10365713,3.614029194999996,0.019459800875806524,2734,87.9984
2734_5,True,T->A->T->A->T,4,1.4972,0.8667466986794718,8.300000000000196,False,183.75052813499997,0.15415,1192.0241851119038,173.48308675499987,180.77482336500006,2.9757047699999446,0.01619426512784616,2734,87.9984
2742_1,True,T->A->T,2,1.3278,0.7401007919366461,0.0,True,218.93540999499982,0.12359999999999993,1771.3220873381872,189.31650873500016,189.31650873500016,29.618901259999717,0.13528602458906108,2742,99.792
2742_2,True,T->A->T,2,1.2111,0.6137479541734864,-11.099999999999888,True,196.77735588499985,0.10829999999999984,1816.965428301017,176.26079391999977,144.78846100000013,51.98889488499975,0.2642016132963133,2742,99.792
2742_3,False,T->A->T->A,3,,,,,193.629663175,0.10834999999999995,1787.0758022611915,169.2393317750002,,,,2742,99.792
2742_4,True,T->A->T,2,1.1806,0.7649964714184905,2.8000000000001357,False,233.85725433999994,0.14169999999999994,1650.368767395907,200.84238957499983,207.27572795500015,26.58152638499979,0.11366560537118721,2742,99.792
2742_5,True,T->A->T,2,1.1361,0.6051136363636375,-5.599999999999827,True,179.447538095,0.10419999999999996,1722.1452792226494,157.25565481499984,143.82343629500028,35.62410179999973,0.19852098378268213,2742,99.792
2753_1,True,T->A->T,2,1.6472,0.6413043478260873,-16.69999999999994,True,142.73220213500002,0.13470000000000004,1059.630305382331,126.58638574999995,98.38108400500002,44.35111813000002,0.31072958636237896,2753,84.3696
2753_2,False,T,0,,,,,146.28471448499997,0.1430499999999999,1022.6124745543522,127.0906214999999,,,,2753,84.3696
2753_3,True,T->A->T,2,1.6917,0.6367801047120413,-19.400000000000084,True,142.18958588499996,0.14029999999999998,1013.4681816464716,126.50238879500007,92.67287135499993,49.51671453000003,0.3482443121400476,2753,84.3696
2753_4,True,T->A->T,2,1.5417,0.6605566870332666,-13.900000000000023,True,143.55149063000005,0.13480000000000014,1064.9220373145392,126.2633088950002,102.67183891500018,40.87965171499987,0.2847734393811767,2753,84.3696
2753_5,True,T->A->T,2,1.4889,0.6603260869565214,-13.900000000000023,True,142.70604828500007,0.13750000000000007,1037.8621693454545,125.71926405999992,102.04692563499984,40.659122650000214,0.28491520253436886,2753,84.3696
2760_1,True,A->T,1,1.3111,0.5206301575393842,-33.30000000000011,True,121.12157956999997,0.11524999999999996,1050.9464604772234,114.192889315,59.81094221499989,61.31063735500009,0.5061908668353087,2760,82.5552
2760_2,True,A->T,1,1.0528,0.5510653930933138,-30.49999999999997,True,126.59668806,0.12080000000000002,1047.9858283112583,118.55351366499994,68.48117789499996,58.11551016500003,0.45906027286793166,2760,82.5552
2760_3,True,A->T,1,1.2361,0.5,-33.30000000000011,True,122.34556284000007,0.11250000000000016,1087.5161141333324,115.20670990500017,62.58173718000001,59.76382566000005,0.4884838017228089,2760,82.5552
2760_4,True,A->T,1,1.1333,0.5215348472983558,-33.4000000000001,True,122.49844681500002,0.11250000000000004,1088.8750827999997,116.73860325000007,65.50632065499997,56.99212616000004,0.4652477451087267,2760,82.5552
2760_5,True,A->T,1,1.1333,0.5206301575393842,-33.4000000000001,True,126.18363517999998,0.12079999999999991,1044.566516390729,117.36482904000005,67.09615944499994,59.087475735000034,0.4682657592699101,2760,82.5552
2761_2,True,A->T->A->T,3,1.3861,0.7211055276381918,2.8000000000001357,False,136.42313142,0.11249999999999993,1212.6500570666674,110.35590144499993,115.05785814500015,21.36527327499984,0.15661034204839863,2761,88.9056
2761_3,True,A->T->A->T,3,1.4583,0.791447861965491,5.499999999999838,False,151.400769275,0.13190000000000002,1147.845104435178,124.62697618000014,133.61636007999988,17.784409195000098,0.1174657782794816,2761,88.9056
2761_4,True,A->T->A->T,3,1.6306,0.7613458528951488,5.600000000000049,False,143.90685859999994,0.12364999999999993,1163.8241698342097,117.49604996999994,126.53036421000002,17.376494389999948,0.12074820171218688,2761,88.9056
2761_5,False,A->T->A->T->A,4,,,,,137.93833372,0.11530000000000007,1196.342877016478,113.36439152000013,,,,2761,88.9056
2806_1,True,A->T->A->T,3,1.0611,0.7871362940275646,0.0,True,120.16116513999998,0.13059999999999994,920.0701771822361,105.00581800499991,105.00581800499991,15.15534713500007,0.12612516795540846,2806,82.1016
2806_2,True,T->A->T,2,1.0861,0.8368200836820096,8.299999999999974,False,117.485678675,0.11949999999999994,983.143754602511,102.20080207000011,110.65146173500005,6.834216939999936,0.05817063847335294,2806,82.1016
2806_3,False,A->T->A,2,,,,,128.859455805,0.13330000000000009,966.6875904351083,110.33453057000013,,,,2806,82.1016
2806_4,True,A->T->A->T,3,1.0056,0.8919342208300702,13.900000000000023,False,121.80324277999995,0.12770000000000004,953.8233577133901,108.398235425,118.90471387999996,2.898528899999991,0.023796812251011174,2806,82.1016
2806_5,True,A->T->A->T,3,1.0,0.8887999999999998,13.900000000000023,False,126.83061917999997,0.125,1014.6449534399998,111.80918938499995,123.06977514999997,3.7608440300000012,0.029652492862646623,2806,82.1016
2811_1,True,T->A->T,2,1.8583,0.8157271435338705,-11.099999999999888,True,129.009651715,0.1694500000000001,761.3434742696955,115.31879702999993,101.58737251500008,27.422279199999913,0.21255990412701437,2811,85.2768
2811_2,True,T->A->T,2,1.6556,0.8162008526764568,-8.299999999999974,True,123.35117023,0.15829999999999977,779.224069677828,107.85128365499993,97.17145257499995,26.17971765500005,0.21223728649015228,2811,85.2768
2811_3,True,A->T,1,1.6639,0.8133397312859879,-11.10000000000011,True,129.651033565,0.15554999999999997,833.5006979427839,116.25796131500005,97.92252666999987,31.728506895000123,0.2447223598807114,2811,85.2768
2811_4,True,T->A->T,2,1.7694,0.8511673151750975,-5.599999999999827,True,121.68812477000003,0.16674999999999995,729.763866686657,107.93094505499991,102.37982829500007,19.30829647499992,0.1586703428251039,2811,85.2768
2811_5,True,T->A->T,2,1.575,0.826692270763322,-8.299999999999974,True,113.06846150000001,0.15279999999999994,739.9768422774873,101.07153871999995,92.29349164999995,20.774969850000048,0.18373797232573158,2811,85.2768
2812_1,False,T->A->T->A,3,,,,,72.91771146499997,0.12359999999999993,589.9491218851133,72.77583364499998,,,,2812,76.2048
2812_2,False,T->A->T->A,3,,,,,81.65929003500001,0.12080000000000013,675.9875002897345,81.624016615,,,,2812,76.2048
2812_3,False,T->A->T->A,3,,,,,72.81021216000002,0.11804999999999999,616.7743512071158,72.52162927500002,,,,2812,76.2048
2812_4,False,T->A->T->A,3,,,,,81.081908675,0.12365000000000004,655.7372315002019,81.00187770499998,,,,2812,76.2048
2812_5,False,T->A->T->A,3,,,,,71.377151005,0.12640000000000007,564.6926503560123,71.377151005,,,,2812,76.2048
2815_1,True,A->T->A->T,3,1.7111,0.634602076124568,-16.69999999999994,True,195.90040642,0.13755000000000006,1424.2123331152302,155.04925188000004,105.30554594000019,90.5948604799998,0.46245366273395705,2815,97.0704
2815_2,True,A->T->A->T->A->T,5,1.6028,0.6949359365466748,-16.599999999999948,True,211.79606796000007,0.15690000000000015,1349.8793369024847,174.7117303249999,123.85311645000006,87.94295151000003,0.4152246656751389,2815,97.0704
2815_3,True,A->T->A->T,3,1.6278,0.666866746698679,-25.000000000000135,True,211.17757169499998,0.1625000000000001,1299.5542873538454,179.68365446500013,111.78595801999982,99.3916136750002,0.47065421236375304,2815,97.0704
