session_pitch,eligible_arm_limited,all_frame_n,all_torso_accelerating_fraction,all_torso_accelerating_raw_fraction,all_thorax_net_positive_fraction,all_both_accel_and_net_positive_fraction,all_stp_weighted_accelerating_fraction,all_stp_weighted_net_positive_fraction,all_stp_weighted_both_fraction,all_mean_thorax_shoulder_stp_w,all_mean_arm_shoulder_stp_w,all_mean_thorax_net_seg_pwr_w,all_mean_torso_accel_deg_s2,pre_mer_frame_n,pre_mer_torso_accelerating_fraction,pre_mer_torso_accelerating_raw_fraction,pre_mer_thorax_net_positive_fraction,pre_mer_both_accel_and_net_positive_fraction,pre_mer_stp_weighted_accelerating_fraction,pre_mer_stp_weighted_net_positive_fraction,pre_mer_stp_weighted_both_fraction,pre_mer_mean_thorax_shoulder_stp_w,pre_mer_mean_arm_shoulder_stp_w,pre_mer_mean_thorax_net_seg_pwr_w,pre_mer_mean_torso_accel_deg_s2,session
2653_1,True,31.0,0.3870967741935484,0.3870967741935484,1.0,0.3870967741935484,0.14678148274901814,1.0,0.14678148274901814,-1644.3874258064518,1243.6562322580644,1520.1091032258066,-930.4879312349574,31.0,0.3870967741935484,0.3870967741935484,1.0,0.3870967741935484,0.14678148274901814,1.0,0.14678148274901814,-1644.3874258064518,1243.6562322580644,1520.1091032258066,-930.4879312349574,2653
2653_2,True,33.0,0.3939393939393939,0.3939393939393939,1.0,0.3939393939393939,0.18980566220905357,1.0,0.18980566220905357,-1774.9716545454544,1311.9067545454545,1355.6168727272727,-1143.1187005714357,33.0,0.3939393939393939,0.3939393939393939,1.0,0.3939393939393939,0.18980566220905357,1.0,0.18980566220905357,-1774.9716545454544,1311.9067545454545,1355.6168727272727,-1143.1187005714357,2653
2653_3,True,34.0,0.4411764705882353,0.4411764705882353,0.8823529411764706,0.4411764705882353,0.2429079907339535,0.8447406860217974,0.2429079907339535,-1693.6883794117648,1276.142955882353,1276.2129999999997,-771.2404888842781,34.0,0.4411764705882353,0.4411764705882353,0.8823529411764706,0.4411764705882353,0.2429079907339535,0.8447406860217974,0.2429079907339535,-1693.6883794117648,1276.142955882353,1276.2129999999997,-771.2404888842781,2653
2653_4,True,33.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.16086026321359606,1.0,0.16086026321359606,-1674.458693939394,1275.729215151515,1419.736803030303,-1894.9068671112013,33.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.16086026321359606,1.0,0.16086026321359606,-1674.458693939394,1275.729215151515,1419.736803030303,-1894.9068671112013,2653
2653_5,True,31.0,0.45161290322580644,0.45161290322580644,1.0,0.45161290322580644,0.25464542000411383,1.0,0.25464542000411383,-1638.7910290322584,1263.0391967741937,1293.3553322580644,-512.1076418044273,31.0,0.45161290322580644,0.45161290322580644,1.0,0.45161290322580644,0.25464542000411383,1.0,0.25464542000411383,-1638.7910290322584,1263.0391967741937,1293.3553322580644,-512.1076418044273,2653
2655_1,True,38.0,0.4473684210526316,0.4473684210526316,0.7631578947368421,0.4473684210526316,0.3095418220218733,0.7097330959036915,0.3095418220218733,-1566.365152631579,1170.6470684210528,1530.0939500000002,-868.6151825032438,37.0,0.4594594594594595,0.4594594594594595,0.7567567567567568,0.4594594594594595,0.3191806442112071,0.700694475345869,0.3191806442112071,-1569.2452567567566,1165.9787702702706,1494.115027027027,-632.5803547777547,2655
2655_2,True,25.0,0.32,0.32,0.52,0.32,0.20726763914657603,0.45938016463585013,0.20726763914657603,-2112.05522,1511.469136,735.129716,-3939.9200030077272,25.0,0.32,0.32,0.52,0.32,0.20726763914657603,0.45938016463585013,0.20726763914657603,-2112.05522,1511.469136,735.129716,-3939.9200030077272,2655
2655_3,True,29.0,0.3793103448275862,0.3793103448275862,0.5862068965517241,0.3448275862068966,0.2762731381116428,0.558374305723437,0.24649890294058843,-1842.0702172413794,1357.0352724137929,820.1908379310344,-2776.4492615058102,29.0,0.3793103448275862,0.3793103448275862,0.5862068965517241,0.3448275862068966,0.2762731381116428,0.558374305723437,0.24649890294058843,-1842.0702172413794,1357.0352724137929,820.1908379310344,-2776.4492615058102,2655
2655_4,True,40.0,0.4,0.4,1.0,0.4,0.256253699118519,1.0,0.256253699118519,-1548.921285,1234.1116075,1654.650675,-386.67207671027137,39.0,0.41025641025641024,0.41025641025641024,1.0,0.41025641025641024,0.26302253470791154,1.0,0.26302253470791154,-1553.7035102564105,1233.1815128205128,1643.3276923076924,-159.37333551739292,2655
2655_5,True,25.0,0.36,0.36,0.52,0.28,0.2504817118779825,0.5109032998729273,0.19473924664556236,-2063.379324,1428.052788,505.913332,-4108.86909266329,25.0,0.36,0.36,0.52,0.28,0.2504817118779825,0.5109032998729273,0.19473924664556236,-2063.379324,1428.052788,505.913332,-4108.86909266329,2655
2730_1,True,22.0,0.3181818181818182,0.3181818181818182,0.7272727272727273,0.3181818181818182,0.34263318218420197,0.7530336543796475,0.34263318218420197,-1347.172190909091,929.5996454545456,913.6270454545454,-2091.9499130346126,18.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3256987652750452,0.7218991461732167,0.3256987652750452,-1484.3566,1008.9777055555556,809.1369166666667,-2215.5706525816577,2730
2730_2,True,26.0,0.2692307692307692,0.2692307692307692,0.6538461538461539,0.15384615384615385,0.34638700669117906,0.570824175468474,0.16820083387138052,-1294.2891346153845,938.6985653846154,979.92685,-2804.8476463382813,19.0,0.2631578947368421,0.2631578947368421,0.6842105263157895,0.21052631578947367,0.28362696654990044,0.6692345333578643,0.22348482677059756,-1383.5170842105263,966.7763421052631,1159.6456,-3227.8660145392196,2730
2730_3,True,25.0,0.28,0.28,0.8,0.28,0.2841031104749605,0.8173065919105343,0.2841031104749605,-1346.983092,919.038808,1226.817188,-2919.3996403081483,19.0,0.3684210526315789,0.3684210526315789,0.7368421052631579,0.3684210526315789,0.33692994320723935,0.7833361292348617,0.33692994320723935,-1542.1260842105264,1019.6629526315788,944.1905736842106,-2510.215084437143,2730
2730_5,True,24.0,0.2916666666666667,0.2916666666666667,1.0,0.2916666666666667,0.292133857351653,1.0,0.292133857351653,-1361.9250416666666,962.802425,1342.9789541666667,-2599.4759847495916,19.0,0.3684210526315789,0.3684210526315789,1.0,0.3684210526315789,0.34795327678195853,1.0,0.34795327678195853,-1481.334294736842,1021.0706157894738,1218.3836894736844,-2124.4525592233863,2730
2734_1,True,35.0,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.22857142857142856,0.3306586607806501,0.46742263322785715,0.11104651342184575,-1483.163957142857,1254.686342857143,208.3637542857143,-1295.0173833738327,33.0,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.24242424242424243,0.3465140945810525,0.48983604469107733,0.11637131162361905,-1507.7944212121213,1269.8378666666667,282.0059090909091,-675.1580811965952,2734
2734_2,True,39.0,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.15384615384615385,0.30357264435370446,0.5120927022816429,0.06930069304760002,-1505.6509128205128,1242.6615461538458,113.1333923076923,-1990.1875449861516,36.0,0.5,0.5,0.5,0.16666666666666666,0.3219182313750927,0.5430396318138694,0.0734886919289022,-1548.3916694444442,1269.4980222222218,197.843025,-1372.2675889455636,2734
2734_3,True,33.0,0.5454545454545454,0.5454545454545454,0.42424242424242425,0.21212121212121213,0.40725178718928357,0.40745191737461345,0.11760231275081483,-1507.9207303030303,1269.7795333333333,-238.52189393939395,-266.2125251656879,32.0,0.5625,0.5625,0.4375,0.21875,0.41947213093413843,0.41967826639614325,0.12113118784040879,-1516.313690625,1271.3120718750001,-184.023615625,50.24774780521602,2734
2734_4,True,26.0,0.7307692307692307,0.7307692307692307,0.6538461538461539,0.5,0.6119667889350908,0.6266964568918244,0.3581383117209445,-1331.095623076923,1069.0927115384616,625.1220653846153,2705.324221323542,24.0,0.7916666666666666,0.7916666666666666,0.7083333333333334,0.5416666666666666,0.659618594710351,0.6754952126148582,0.38602534346739464,-1353.9532208333335,1074.5148916666667,715.9167249999999,3738.3223278339597,2734
2734_5,True,28.0,0.7142857142857143,0.7142857142857143,0.35714285714285715,0.35714285714285715,0.6142707629174022,0.21317181250521422,0.21317181250521422,-1320.391592857143,999.2021178571429,-523.8590321428571,2959.6137304784797,26.0,0.7692307692307693,0.7692307692307693,0.38461538461538464,0.38461538461538464,0.6555061643510337,0.22748182983574652,0.22748182983574652,-1350.8223961538463,1008.3727307692308,-497.88235769230766,3916.2633845611363,2734
2742_1,True,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2729.053535294118,2447.0294411764708,-1690.8699941176474,-2826.4004867756194,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2729.053535294118,2447.0294411764708,-1690.8699941176474,-2826.4004867756194,2742
2742_2,True,17.0,0.17647058823529413,0.17647058823529413,0.0,0.0,0.11917602176899088,0.0,0.0,-2468.036852941176,2307.4678470588233,-2003.3845764705882,-2496.720565122912,17.0,0.17647058823529413,0.17647058823529413,0.0,0.0,0.11917602176899088,0.0,0.0,-2468.036852941176,2307.4678470588233,-2003.3845764705882,-2496.720565122912,2742
2742_3,True,17.0,0.23529411764705882,0.23529411764705882,0.47058823529411764,0.23529411764705882,0.17716346199834157,0.38527605812217525,0.17716346199834157,-2286.1613411764706,2078.5473470588236,-271.8032529411763,-2662.855566951916,16.0,0.25,0.25,0.5,0.25,0.17725820088512034,0.3854820860719415,0.17725820088512034,-2426.11109375,2207.27620625,-286.1771562499998,-2280.483331825335,2742
2742_4,True,25.0,0.04,0.04,0.36,0.04,0.02507082030164468,0.2649872348554983,0.02507082030164468,-2455.502124,2261.951672,-359.1413520000001,-2660.761912193013,25.0,0.04,0.04,0.36,0.04,0.02507082030164468,0.2649872348554983,0.02507082030164468,-2455.502124,2261.951672,-359.1413520000001,-2660.761912193013,2742
2742_5,True,19.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.11346898284995806,0.0,0.0,-2564.8642526315793,2388.4019947368424,-1791.4975684210528,-2820.9370326486164,19.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.11346898284995806,0.0,0.0,-2564.8642526315793,2388.4019947368424,-1791.4975684210528,-2820.9370326486164,2742
2753_1,True,11.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.5008533261907341,0.0,-1581.8596363636366,1472.276209090909,202.5450545454546,-2984.6285564931673,11.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.5008533261907341,0.0,-1581.8596363636366,1472.276209090909,202.5450545454546,-2984.6285564931673,2753
2753_2,False,,,,,,,,,,,,,,,,,,,,,,,,,2753
2753_3,True,11.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.7738674628989068,0.0,-1434.3515454545454,1339.4478090909092,775.3079999999999,-4208.258099844351,11.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.7738674628989068,0.0,-1434.3515454545454,1339.4478090909092,775.3079999999999,-4208.258099844351,2753
2753_4,True,10.0,0.0,0.0,0.6,0.0,0.0,0.555753467962372,0.0,-1567.44388,1484.15824,282.56832,-3758.6429565007797,10.0,0.0,0.0,0.6,0.0,0.0,0.555753467962372,0.0,-1567.44388,1484.15824,282.56832,-3758.6429565007797,2753
2753_5,True,12.0,0.0,0.0,0.75,0.0,0.0,0.7046315540149264,0.0,-1530.0187916666664,1396.5458833333334,453.7841833333335,-3738.9845551884305,12.0,0.0,0.0,0.75,0.0,0.0,0.7046315540149264,0.0,-1530.0187916666664,1396.5458833333334,453.7841833333335,-3738.9845551884305,2753
2760_1,True,25.0,0.56,0.56,0.56,0.12,0.5040064017984185,0.6378763710455302,0.14188277284394865,-1015.965684,840.503836,284.959212,1605.9992927035166,25.0,0.56,0.56,0.56,0.12,0.5040064017984185,0.6378763710455302,0.14188277284394865,-1015.965684,840.503836,284.959212,1605.9992927035166,2760
2760_2,True,27.0,0.5185185185185185,0.5185185185185185,0.5555555555555556,0.07407407407407407,0.44942715069539296,0.6386479042630342,0.08807505495842703,-1041.0118222222222,892.676437037037,243.31634074074083,1496.9593210099415,27.0,0.5185185185185185,0.5185185185185185,0.5555555555555556,0.07407407407407407,0.44942715069539296,0.6386479042630342,0.08807505495842703,-1041.0118222222222,892.676437037037,243.31634074074083,1496.9593210099415,2760
2760_3,True,23.0,0.5217391304347826,0.5217391304347826,0.5652173913043478,0.08695652173913043,0.501171262120724,0.5991133199153587,0.1002845820360829,-1083.7003999999997,961.6604826086958,533.5156173913044,711.0923706727411,23.0,0.5217391304347826,0.5217391304347826,0.5652173913043478,0.08695652173913043,0.501171262120724,0.5991133199153587,0.1002845820360829,-1083.7003999999997,961.6604826086958,533.5156173913044,711.0923706727411,2760
2760_4,True,24.0,0.5,0.5,0.625,0.125,0.4541547609694034,0.6760905823080038,0.13024534327740708,-1077.2397708333333,964.2661541666666,555.4209541666668,613.9237534201724,24.0,0.5,0.5,0.625,0.125,0.4541547609694034,0.6760905823080038,0.13024534327740708,-1077.2397708333333,964.2661541666666,555.4209541666668,613.9237534201724,2760
2760_5,True,25.0,0.56,0.56,0.56,0.12,0.48627086598710595,0.653035937185945,0.13930680317305083,-1145.792644,947.2463560000001,273.963104,1102.2075433619168,25.0,0.56,0.56,0.56,0.12,0.48627086598710595,0.653035937185945,0.13930680317305083,-1145.792644,947.2463560000001,273.963104,1102.2075433619168,2760
2761_2,True,17.0,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.17647058823529413,0.2000013677206757,0.2790252584565385,0.16832855107761702,-1759.2763294117647,1530.2402176470587,-608.2868352941177,-2966.113004361245,17.0,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.17647058823529413,0.2000013677206757,0.2790252584565385,0.16832855107761702,-1759.2763294117647,1530.2402176470587,-608.2868352941177,-2966.113004361245,2761
2761_3,True,25.0,0.52,0.52,0.24,0.2,0.41038523916379466,0.25689829481047893,0.21474054268867884,-1508.884,1280.606036,-885.41968,-1497.5310546877806,24.0,0.5416666666666666,0.5416666666666666,0.25,0.20833333333333334,0.4326359191338181,0.27082706513935334,0.2263835615791509,-1501.0140791666665,1265.3581583333332,-876.0172541666666,-1095.1438244125918,2761
2761_4,True,24.0,0.5833333333333334,0.5833333333333334,0.20833333333333334,0.20833333333333334,0.49272105977001013,0.20644452464287225,0.20644452464287225,-1548.9905374999998,1406.8923666666667,-802.570175,-1452.862536537051,23.0,0.6086956521739131,0.6086956521739131,0.21739130434782608,0.21739130434782608,0.5176420568216863,0.21688613919931352,0.21688613919931352,-1545.1755260869563,1397.3842739130437,-811.8663217391303,-1051.405170368375,2761
2761_5,True,21.0,0.38095238095238093,0.38095238095238093,0.2857142857142857,0.23809523809523808,0.3413068672476242,0.2383644603825105,0.23573413135603247,-1648.0006333333333,1417.2425857142857,-455.95704761904744,-2670.3704709220965,20.0,0.4,0.4,0.25,0.25,0.3422069842112586,0.2363558249429571,0.2363558249429571,-1725.5224050000002,1484.19051,-583.3461899999999,-2422.388370528513,2761
2806_1,True,15.0,0.2,0.2,1.0,0.2,0.1293660048640971,1.0,0.1293660048640971,-1200.7747533333334,1125.0844399999996,484.40734,-2690.142413664972,15.0,0.2,0.2,1.0,0.2,0.1293660048640971,1.0,0.1293660048640971,-1200.7747533333334,1125.0844399999996,484.40734,-2690.142413664972,2806
2806_2,True,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1358.973625,1269.9941250000002,437.62225624999996,-5357.181510976748,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1401.5470357142858,1305.0514142857141,439.6934214285714,-5050.987731229981,2806
2806_3,True,30.0,0.13333333333333333,0.13333333333333333,1.0,0.13333333333333333,0.1002029146421245,1.0,0.1002029146421245,-1041.2789,950.4521866666668,607.8497166666668,-5819.940240447647,19.0,0.21052631578947367,0.21052631578947367,1.0,0.21052631578947367,0.1274663987302142,1.0,0.1274663987302142,-1269.6739052631578,1179.7298473684211,453.18505789473676,-2289.4720632151016,2806
2806_4,True,21.0,0.09523809523809523,0.09523809523809523,1.0,0.09523809523809523,0.06112976506136794,1.0,0.06112976506136794,-1251.6553142857144,1162.9194714285713,671.304823809524,-5212.586179476297,17.0,0.11764705882352941,0.11764705882352941,1.0,0.11764705882352941,0.06978277533014896,1.0,0.06978277533014896,-1349.5362470588236,1258.4167941176472,664.0875058823531,-4286.194246570048,2806
2806_5,True,11.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.1371334097478383,1.0,0.1371334097478383,-1083.3463272727274,1026.6335818181817,596.2941999999999,-3689.937565121982,7.0,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.19218704013099427,1.0,0.19218704013099427,-1201.296585714286,1151.1430142857141,506.23229999999995,-1782.396558837753,2806
2811_1,True,41.0,0.43902439024390244,0.43902439024390244,0.8536585365853658,0.43902439024390244,0.2785099906829628,0.8040394082465719,0.2785099906829628,-1195.004473170732,874.553112195122,1593.7590951219513,-735.3181491249466,41.0,0.43902439024390244,0.43902439024390244,0.8536585365853658,0.43902439024390244,0.2785099906829628,0.8040394082465719,0.2785099906829628,-1195.004473170732,874.553112195122,1593.7590951219513,-735.3181491249466,2811
2811_2,True,41.0,0.3170731707317073,0.34146341463414637,0.8536585365853658,0.3170731707317073,0.13565020042416995,0.8177279438856135,0.13565020042416995,-1168.3169975609758,835.0886707317072,1712.897434146341,-1557.8815479701564,41.0,0.3170731707317073,0.34146341463414637,0.8536585365853658,0.3170731707317073,0.13565020042416995,0.8177279438856135,0.13565020042416995,-1168.3169975609758,835.0886707317072,1712.897434146341,-1557.8815479701564,2811
2811_3,True,43.0,0.46511627906976744,0.4883720930232558,0.8604651162790697,0.46511627906976744,0.22513989004080948,0.8222049092944593,0.22513989004080948,-1095.361969767442,797.787753488372,1529.270276744186,-685.071788885737,43.0,0.46511627906976744,0.4883720930232558,0.8604651162790697,0.46511627906976744,0.22513989004080948,0.8222049092944593,0.22513989004080948,-1095.361969767442,797.787753488372,1529.270276744186,-685.071788885737,2811
2811_4,True,44.0,0.25,0.2727272727272727,0.8181818181818182,0.25,0.08585318449425575,0.7483004730065891,0.08585318449425575,-1142.8929159090908,824.9985840909092,1270.5353295454543,-1415.8502911871371,44.0,0.25,0.2727272727272727,0.8181818181818182,0.25,0.08585318449425575,0.7483004730065891,0.08585318449425575,-1142.8929159090908,824.9985840909092,1270.5353295454543,-1415.8502911871371,2811
2811_5,True,41.0,0.3170731707317073,0.3170731707317073,1.0,0.3170731707317073,0.1804783883005168,1.0,0.1804783883005168,-1100.7813390243903,795.8498634146341,1613.131543902439,-2443.0692544569183,41.0,0.3170731707317073,0.3170731707317073,1.0,0.3170731707317073,0.1804783883005168,1.0,0.1804783883005168,-1100.7813390243903,795.8498634146341,1613.131543902439,-2443.0692544569183,2811
2812_1,True,35.0,0.34285714285714286,0.34285714285714286,0.8857142857142857,0.22857142857142856,0.22623914923410113,0.9426925023289123,0.1689316515630137,-943.4929199999999,520.5587285714286,1289.1475942857144,-2239.466295770812,35.0,0.34285714285714286,0.34285714285714286,0.8857142857142857,0.22857142857142856,0.22623914923410113,0.9426925023289123,0.1689316515630137,-943.4929199999999,520.5587285714286,1289.1475942857144,-2239.466295770812,2812
2812_2,True,36.0,0.4166666666666667,0.4166666666666667,1.0,0.4166666666666667,0.3444135056627726,1.0,0.3444135056627726,-985.9143833333334,611.5631333333333,1806.0292333333332,-1756.0923383904342,36.0,0.4166666666666667,0.4166666666666667,1.0,0.4166666666666667,0.3444135056627726,1.0,0.3444135056627726,-985.9143833333334,611.5631333333333,1806.0292333333332,-1756.0923383904342,2812
2812_3,True,34.0,0.35294117647058826,0.35294117647058826,1.0,0.35294117647058826,0.2313233371246585,1.0,0.2313233371246585,-957.2526970588234,543.7955882352941,1842.1153764705882,-2140.218266383564,34.0,0.35294117647058826,0.35294117647058826,1.0,0.35294117647058826,0.2313233371246585,1.0,0.2313233371246585,-957.2526970588234,543.7955882352941,1842.1153764705882,-2140.218266383564,2812
2812_4,True,42.0,0.30952380952380953,0.30952380952380953,1.0,0.30952380952380953,0.15781598166412372,1.0,0.15781598166412372,-999.6279404761905,635.8224595238096,1562.4565023809523,-1311.6020026700987,42.0,0.30952380952380953,0.30952380952380953,1.0,0.30952380952380953,0.15781598166412372,1.0,0.15781598166412372,-999.6279404761905,635.8224595238096,1562.4565023809523,-1311.6020026700987,2812
2812_5,True,32.0,0.40625,0.40625,1.0,0.40625,0.3744065603837685,1.0,0.3744065603837685,-893.802203125,488.7686625,1643.1198124999999,-2501.2410673016066,32.0,0.40625,0.40625,1.0,0.40625,0.3744065603837685,1.0,0.3744065603837685,-893.802203125,488.7686625,1643.1198124999999,-2501.2410673016066,2812
2815_1,True,20.0,0.65,0.65,0.7,0.35,0.5113741642525209,0.8574500875031037,0.36882425175562444,-1474.7853099999998,1242.72731,1525.0116599999997,1829.9929170889955,20.0,0.65,0.65,0.7,0.35,0.5113741642525209,0.8574500875031037,0.36882425175562444,-1474.7853099999998,1242.72731,1525.0116599999997,1829.9929170889955,2815
2815_2,True,24.0,0.4583333333333333,0.4583333333333333,0.875,0.3333333333333333,0.2595390372856304,0.932968055898857,0.1925070931844873,-1387.3679666666667,1208.8673166666665,1227.8809625000001,2457.9699868800003,24.0,0.4583333333333333,0.4583333333333333,0.875,0.3333333333333333,0.2595390372856304,0.932968055898857,0.1925070931844873,-1387.3679666666667,1208.8673166666665,1227.8809625000001,2457.9699868800003,2815
2815_3,True,31.0,0.7096774193548387,0.7096774193548387,1.0,0.7096774193548387,0.4973718433577461,1.0,0.4973718433577461,-1044.4155838709676,953.462329032258,1576.418777419355,3121.8461509470426,31.0,0.7096774193548387,0.7096774193548387,1.0,0.7096774193548387,0.4973718433577461,1.0,0.4973718433577461,-1044.4155838709676,953.462329032258,1576.418777419355,3121.8461509470426,2815
2815_4,True,14.0,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.3808655961611315,1.0,0.3808655961611315,-1767.34525,1563.69295,1135.7299642857147,-693.6849204669664,14.0,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.3808655961611315,1.0,0.3808655961611315,-1767.34525,1563.69295,1135.7299642857147,-693.6849204669664,2815
2815_5,True,21.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.23809523809523808,0.48249244014953213,0.8040843050016784,0.2865767451512106,-1372.2733714285714,1228.3957476190476,790.0905095238095,1801.7489318992953,21.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.23809523809523808,0.48249244014953213,0.8040843050016784,0.2865767451512106,-1372.2733714285714,1228.3957476190476,790.0905095238095,1801.7489318992953,2815
2818_1,True,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1312.3230428571428,1252.8758785714288,1005.3304428571428,5650.63840595777,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1312.3230428571428,1252.8758785714288,1005.3304428571428,5650.63840595777,2818
2818_2,True,13.0,1.0,1.0,0.6153846153846154,0.6153846153846154,1.0,0.5493326798651225,0.5493326798651225,-1420.8175230769232,1367.5042076923078,570.3674230769229,4438.4277369210795,13.0,1.0,1.0,0.6153846153846154,0.6153846153846154,1.0,0.5493326798651225,0.5493326798651225,-1420.8175230769232,1367.5042076923078,570.3674230769229,4438.4277369210795,2818
2818_3,True,13.0,1.0,1.0,0.7692307692307693,0.7692307692307693,1.0,0.7198572261955187,0.7198572261955187,-1405.1544538461535,1342.890176923077,1118.563176923077,4681.607101698945,13.0,1.0,1.0,0.7692307692307693,0.7692307692307693,1.0,0.7198572261955187,0.7198572261955187,-1405.1544538461535,1342.890176923077,1118.563176923077,4681.607101698945,2818
2818_4,True,17.0,0.8235294117647058,0.8235294117647058,0.5294117647058824,0.47058823529411764,0.7599310091374019,0.4596617180134957,0.3762470293408984,-1472.7900529411763,1333.673605882353,319.1948823529412,5119.227050860373,17.0,0.8235294117647058,0.8235294117647058,0.5294117647058824,0.47058823529411764,0.7599310091374019,0.4596617180134957,0.3762470293408984,-1472.7900529411763,1333.673605882353,319.1948823529412,5119.227050860373,2818
2818_5,True,17.0,0.7058823529411765,0.7058823529411765,0.5294117647058824,0.35294117647058826,0.6487762427575648,0.4960661997402625,0.2786791557279778,-1480.5998352941178,1380.9053588235295,126.24424705882359,4226.284740338822,17.0,0.7058823529411765,0.7058823529411765,0.5294117647058824,0.35294117647058826,0.6487762427575648,0.4960661997402625,0.2786791557279778,-1480.5998352941178,1380.9053588235295,126.24424705882359,4226.284740338822,2818
2833_1,True,30.0,0.6333333333333333,0.6333333333333333,0.6666666666666666,0.3,0.5780337117781921,0.7909888575485992,0.3690225693267911,-1402.8112366666662,1143.2579966666667,266.1435,1349.039135829757,30.0,0.6333333333333333,0.6333333333333333,0.6666666666666666,0.3,0.5780337117781921,0.7909888575485992,0.3690225693267911,-1402.8112366666662,1143.2579966666667,266.1435,1349.039135829757,2833
2833_2,True,33.0,0.5757575757575758,0.5757575757575758,0.6060606060606061,0.18181818181818182,0.4983707932892447,0.7318414353512899,0.2302122286405347,-1409.5765939393941,1192.8049212121211,237.3147545454545,1291.8008765867655,33.0,0.5757575757575758,0.5757575757575758,0.6060606060606061,0.18181818181818182,0.4983707932892447,0.7318414353512899,0.2302122286405347,-1409.5765939393941,1192.8049212121211,237.3147545454545,1291.8008765867655,2833
2833_3,True,29.0,0.6896551724137931,0.6896551724137931,0.5172413793103449,0.20689655172413793,0.6417120013111816,0.6453617498648766,0.28707375117605827,-1399.3881896551725,1124.713275862069,-163.9671344827585,2205.1659878998717,29.0,0.6896551724137931,0.6896551724137931,0.5172413793103449,0.20689655172413793,0.6417120013111816,0.6453617498648766,0.28707375117605827,-1399.3881896551725,1124.713275862069,-163.9671344827585,2205.1659878998717,2833
2833_4,True,28.0,0.6428571428571429,0.6428571428571429,0.6071428571428571,0.25,0.585220455519244,0.7294179040327469,0.3146383595519909,-1342.2578714285714,1088.5394142857144,128.10688214285716,1641.283036360457,28.0,0.6428571428571429,0.6428571428571429,0.6071428571428571,0.25,0.585220455519244,0.7294179040327469,0.3146383595519909,-1342.2578714285714,1088.5394142857144,128.10688214285716,1641.283036360457,2833
2833_5,True,28.0,0.6071428571428571,0.6071428571428571,0.6785714285714286,0.2857142857142857,0.575080587209237,0.8002529774943734,0.3753335647036104,-1474.7521464285715,1186.2658821428572,498.3378035714285,645.7133919868377,28.0,0.6071428571428571,0.6071428571428571,0.6785714285714286,0.2857142857142857,0.575080587209237,0.8002529774943734,0.3753335647036104,-1474.7521464285715,1186.2658821428572,498.3378035714285,645.7133919868377,2833
2840_1,True,21.0,0.23809523809523808,0.23809523809523808,0.9523809523809523,0.23809523809523808,0.222488831432147,0.9930725321103044,0.222488831432147,-1549.1017476190475,1377.5884571428571,2054.8257904761904,-4602.702799361332,19.0,0.2631578947368421,0.2631578947368421,1.0,0.2631578947368421,0.22737164563843268,1.0,0.22737164563843268,-1662.0514315789474,1489.8999315789472,2271.142389473684,-4704.878490834698,2840
2840_2,True,19.0,0.15789473684210525,0.15789473684210525,1.0,0.15789473684210525,0.1585215378160439,1.0,0.1585215378160439,-1628.761852631579,1402.358115789474,1892.977852631579,-5411.437379741444,17.0,0.17647058823529413,0.17647058823529413,1.0,0.17647058823529413,0.1628536251463563,1.0,0.1628536251463563,-1752.8177588235294,1525.6483882352943,1980.3447352941178,-5678.311695860662,2840
2840_4,True,20.0,0.3,0.3,0.95,0.3,0.2619352975579191,0.9823192731441367,0.2619352975579191,-1662.4801750000001,1406.7201400000001,1912.5567050000002,-4019.8383458268063,19.0,0.3157894736842105,0.3157894736842105,1.0,0.3157894736842105,0.26664986091490955,1.0,0.26664986091490955,-1719.6781210526317,1454.5771684210529,2082.2073473684213,-3962.120153679252,2840
