session_pitch,user,session_height_m,pitch_speed_mph,fp_poi_time,ER90_time,MER_time,BR_time,ER90_to_MER_duration_s,shoulder_angle_z_at_MER_deg,hand_jc_z_at_ER90_m,hand_jc_z_at_MER_m,max_hand_height_drop_m,max_hand_height_drop_cm,max_hand_height_drop_pct_body_height,max_hand_height_drop_start_time,max_hand_height_drop_end_time,max_hand_height_drop_duration_s,height_drop_cm_within_pitcher,speed_mph_within_pitcher
2865_2,1624,1.8796,86.0,1.7333,1.7952656320078153,1.8611,1.8917,0.06583436799218467,185.3634,1.2810217611403452,1.3783,0.015521761140345092,1.5521761140345092,0.8258012949747335,1.7952656320078153,1.825,0.02973436799218465,-0.07644017452860008,0.4200000000000017
2865_3,1624,1.8796,85.8,1.5583,1.6187499587173364,1.6806,1.7111,0.06185004128266369,186.1605,1.273992604824493,1.3757,0.012392604824492892,1.2392604824492892,0.6593213888323523,1.6187499587173364,1.6444,0.025650041282663683,-0.38935580611382004,0.21999999999999886
2865_4,1624,1.8796,85.1,1.7306,1.781317213622291,1.8444,1.875,0.06308278637770903,185.263,1.2573749845201239,1.3589,0.01877498452012394,1.8774984520123938,0.9988819174358341,1.781317213622291,1.8083,0.02698278637770901,0.2488821634492846,-0.480000000000004
2865_5,1624,1.8796,85.1,1.4278,1.4893517098700542,1.5528,1.5861,0.0634482901299458,184.5613,1.2655257475788957,1.3468,0.02092574757889576,2.092574757889576,1.1133085538888996,1.4893517098700542,1.5194,0.03004829012994592,0.46395846932646667,-0.480000000000004
2882_1,1630,1.8542,87.8,1.3556,1.3558641118536756,1.4417,1.475,0.08583588814632437,191.5387,1.3905543932465705,1.2373,0.22755439324657045,22.755439324657047,12.272375862720875,1.3558641118536756,1.4194,0.06353588814632438,0.727411741070128,2.1999999999999886
2882_2,1630,1.8542,84.9,1.25,1.2567582951383205,1.3472,1.3833,0.09044170486167946,188.7312,1.3786976100834833,1.2411,0.21569761008348332,21.56976100834833,11.632920401439074,1.2567582951383205,1.325,0.06824170486167946,-0.45826657523858927,-0.7000000000000028
2882_4,1630,1.8542,84.1,1.4583,1.4682800291201008,1.5583,1.5944,0.09001997087989921,189.2595,1.3827888241775539,1.2416,0.21758882417755387,21.758882417755387,11.73491663129942,1.4682800291201008,1.5361,0.06781997087989922,-0.2691451658315316,-1.5000000000000142
2889_1,1547,1.8542,79.5,1.65,1.6943586545383154,1.7611,1.8028,0.06674134546168475,166.1907,1.2030474707152674,1.1918,0.06144747071526746,6.144747071526746,3.313961315676165,1.6943586545383154,1.7361,0.04174134546168462,0.4524611413091195,0.35999999999999943
2889_2,1547,1.8542,79.8,1.4806,1.5162753643183582,1.5833,1.625,0.06702463568164174,167.0909,1.2036943045615245,1.207,0.05559430456152459,5.559430456152459,2.998290613823999,1.5162753643183582,1.5583,0.04202463568164183,-0.13285547406516773,0.6599999999999966
2889_3,1547,1.8542,78.4,1.4278,1.473493822610728,1.5472,1.5861,0.07370617738927199,171.4975,1.198493119255747,1.2522,0.018100000000000005,1.8100000000000005,0.9761622262970556,1.4778,1.5139,0.03610000000000002,-3.882285930217626,-0.7399999999999949
2889_4,1547,1.8542,78.6,1.5028,1.5496642556699287,1.6167,1.6556,0.06703574433007131,163.8937,1.1774357443300714,1.1628,0.061235744330071284,6.1235744330071284,3.3025425698452855,1.5496642556699287,1.5944,0.044735744330071325,0.4312885027895019,-0.5400000000000063
2889_5,1547,1.8542,79.4,1.4444,1.4907437832597221,1.5611,1.6,0.07035621674027781,171.381,1.222336776904018,1.1972,0.08823677690401799,8.823677690401798,4.758751855464243,1.4907437832597221,1.5389,0.04815621674027781,3.1313917601841714,0.2600000000000051
2891_1,1633,1.8796,87.3,1.5222,1.5753313285272914,1.6306,1.6639,0.05526867147270864,161.2508,1.2778793408856848,1.2839,0.056579340885684726,5.657934088568473,3.0101798726157014,1.5753313285272914,1.6083,0.032968671472708655,1.7101448422186971,-0.14000000000001478
2891_2,1633,1.8796,87.2,1.475,1.5348237396739024,1.5889,1.6222,0.05407626032609758,162.1261,1.2503571952445733,1.2718,0.03755719524457324,3.755719524457324,1.9981482892409683,1.5348237396739024,1.5667,0.03187626032609758,-0.19206972189245164,-0.2400000000000091
2891_3,1633,1.8796,86.9,1.35,1.4228369518716577,1.475,1.5083,0.05216304812834238,160.8499,1.2292407620320855,1.2732,0.017240762032085577,1.7240762032085577,0.917256971275036,1.4228369518716577,1.45,0.02716304812834225,-2.2237130431412178,-0.5400000000000063
2891_4,1633,1.8796,87.9,1.5111,1.5725445413238364,1.6278,1.6611,0.05525545867616355,158.0667,1.2730046788652831,1.2828,0.04530467886528311,4.530467886528311,2.4103361813834385,1.5725445413238364,1.6056,0.03305545867616355,0.5826786401785355,0.45999999999999375
2891_5,1633,1.8796,87.9,1.3389,1.4008876164753545,1.4556,1.4889,0.05471238352464547,165.2621,1.228707485289862,1.2448,0.04070748528986212,4.070748528986212,2.1657525691563166,1.4008876164753545,1.4333,0.03241238352464548,0.12295928263643674,0.45999999999999375
2905_1,1636,1.8796,88.0,1.1889,1.209795522713243,1.2806,1.3139,0.07080447728675687,169.4105,1.3208623660989869,1.2898,0.10976236609898682,10.976236609898681,5.839666210842031,1.209795522713243,1.2556,0.04580447728675696,-0.7626521844675196,-0.020000000000010232
2905_2,1636,1.8796,87.8,0.975,1.0087261081714773,1.0778,1.1083,0.06907389182852275,169.3067,1.3013630018060267,1.2715,0.09766300180602672,9.766300180602672,5.195946042031641,1.0087261081714773,1.0528,0.044073891828522616,-1.972588613763529,-0.22000000000001307
2905_3,1636,1.8796,88.4,0.8361,0.8584565211360404,0.9306,0.9639,0.07214347886395955,174.0463,1.2978701876062004,1.2135,0.13967018760620054,13.967018760620054,7.430846329336058,0.8584565211360404,0.9111,0.05264347886395959,2.228129966253853,0.37999999999999545
2905_4,1636,1.8796,88.3,1.0694,1.1032010348945203,1.1722,1.2028,0.06899896510547965,171.7352,1.336626575560568,1.2676,0.11732657556056791,11.732657556056791,6.242103402881885,1.1032010348945203,1.1528,0.049598965105479786,-0.006231238309409193,0.2799999999999869
2905_5,1636,1.8796,87.6,0.8389,0.8687508666644316,0.9389,0.9694,0.07014913333556838,171.2732,1.2997223086465282,1.2376,0.12252230864652813,12.252230864652812,6.518530998432014,0.8687508666644316,0.9167,0.047949133335568384,0.5133420702866118,-0.4200000000000159
2907_1,1029,1.8542,78.8,1.0056,1.044621822762401,1.1167,1.1444,0.07207817723759913,166.2838,1.4098118101657984,1.4205,0.0789118101657984,7.89118101657984,4.2558413421312915,1.044621822762401,1.0861,0.04147817723759917,0.689484162412386,-0.3400000000000034
2907_2,1029,1.8542,79.1,1.0194,1.0478988557417246,1.1167,1.1472,0.06880114425827544,167.1978,1.397726920719248,1.3983,0.07272692071924802,7.272692071924802,3.9222802674602533,1.0478988557417246,1.0889,0.04100114425827539,0.07099521775734807,-0.04000000000000625
2907_3,1029,1.8542,79.6,1.0417,1.0726576596555668,1.1417,1.1722,0.06904234034443313,166.4385,1.4057135105166498,1.4158,0.06471351051664986,6.471351051664986,3.4901041158801562,1.0726576596555668,1.1139,0.04124234034443308,-0.7303458025024678,0.45999999999999375
2907_4,1029,1.8542,78.8,1.1306,1.1560138511518014,1.2306,1.2583,0.07458614884819847,168.8052,1.382125575900768,1.4009,0.07052557590076791,7.052557590076791,3.8035581868605277,1.1560138511518014,1.2,0.043986148848198514,-0.14913926409066303,-0.3400000000000034
2907_5,1029,1.8542,79.4,1.0306,1.061551239270571,1.1333,1.1611,0.07174876072942893,167.3831,1.4194070254059086,1.4349,0.07320702540590851,7.320702540590851,3.948173088442914,1.061551239270571,1.1028,0.04124876072942896,0.11900568642339682,0.2600000000000051
2916_1,1596,1.8542,93.5,0.8278,0.8843574962776314,0.9417,0.975,0.0573425037223686,169.5324,1.3890275111671058,1.2774,0.13092751116710577,13.092751116710577,7.0611320875367145,0.8843574962776314,0.9306,0.0462425037223686,-0.13013597702562762,-0.3200000000000074
2916_2,1596,1.8542,93.0,0.8111,0.8596700429065743,0.9167,0.95,0.05702995709342562,170.326,1.3775302422145328,1.2838,0.11573024221453276,11.573024221453277,6.2415188337036325,0.8596700429065743,0.9028,0.04312995709342571,-1.6498628722829274,-0.8200000000000074
2916_3,1596,1.8542,94.2,0.9694,1.0179218485485428,1.075,1.1083,0.057078151451457115,171.2874,1.3788702153042096,1.2916,0.11617021530420968,11.617021530420967,6.265247292859975,1.0179218485485428,1.0611,0.04317815145145709,-1.6058655633152377,0.37999999999999545
2916_4,1596,1.8542,94.4,0.85,0.8999243030378797,0.9556,0.9861,0.05567569696212027,170.5148,1.395683863607951,1.2725,0.15058386360795084,15.058386360795083,8.121230914030354,0.8999243030378797,0.9444,0.04447569696212028,1.8354992670588786,0.5799999999999983
2916_5,1596,1.8542,94.0,0.975,1.029297069556563,1.0861,1.1167,0.05680293044343698,172.7733,1.3697325223930112,1.2575,0.14773252239301127,14.773252239301126,7.967453478212234,1.029297069556563,1.0722,0.04290293044343696,1.5503651455649212,0.1799999999999926
2918_1,1637,1.8796,89.1,1.0972,1.136028562980485,1.2056,1.2333,0.06957143701951507,166.7136,1.3911097068513982,1.479,0.03950970685139832,3.950970685139832,2.102027391540664,1.136028562980485,1.1694,0.03337143701951506,0.38909536498489095,-0.6800000000000068
2918_2,1637,1.8796,90.4,0.9806,1.0214941060419236,1.0861,1.1139,0.06460589395807648,167.4121,1.3906336304386118,1.4794,0.02733363043861181,2.733363043861181,1.4542259224628544,1.0214941060419236,1.0472,0.02570589395807632,-0.8285122762937598,0.6200000000000045
2918_3,1637,1.8796,89.8,1.0139,1.056388671039498,1.1222,1.1528,0.06581132896050201,167.0481,1.3902855482675034,1.459,0.03948554826750339,3.948554826750339,2.100742087013375,1.056388671039498,1.0861,0.029711328960501993,0.38667950659539807,0.01999999999999602
2918_4,1637,1.8796,90.3,1.1528,1.197535650533343,1.2639,1.2917,0.06636434946665704,167.0126,1.4021725491618897,1.4871,0.03387254916188964,3.3872549161889642,1.8021147670722306,1.197535650533343,1.2278,0.030264349466657015,-0.17462040396597667,0.519999999999996
2918_5,1637,1.8796,89.3,1.0528,1.0923046012269937,1.1583,1.1889,0.06599539877300642,167.2232,1.3754923312883438,1.4525,0.037892331288343906,3.7892331288343906,2.015978468203017,1.0923046012269937,1.1222,0.0298953987730064,0.22735780867944966,-0.480000000000004
2919_1,917,1.905,82.5,1.6167,1.6441278293714048,1.7278,1.7583,0.08367217062859522,182.5645,1.5145963510984826,1.3523,0.22139635109848266,22.139635109848264,11.621855700707751,1.6441278293714048,1.7056,0.061472170628595224,0.39889940175140737,-0.3599999999999852
2919_2,917,1.905,82.6,1.5667,1.6095831419384474,1.6917,1.7222,0.08211685806155256,182.2818,1.5027381357044425,1.3666,0.2070381357044424,20.70381357044424,10.86814360653241,1.6095831419384474,1.6667,0.057116858061552644,-1.036922137652617,-0.2599999999999909
2919_3,917,1.905,84.0,1.9472,1.9797851550584646,2.0639,2.0972,0.0841148449415352,184.0617,1.5293609412448252,1.3564,0.23986094124482515,23.986094124482516,12.591125524662738,1.9797851550584646,2.0417,0.06191484494153543,2.2453584163856597,1.1400000000000148
2919_4,917,1.905,82.6,1.6278,1.66599340677248,1.7472,1.7778,0.08120659322752011,183.6061,1.491646898934263,1.3427,0.22254689893426316,22.254689893426317,11.682251912559746,1.66599340677248,1.7222,0.056206593227519974,0.5139541853294602,-0.2599999999999909
2919_5,917,1.905,82.6,1.5361,1.577001583307763,1.6556,1.6861,0.07859841669223688,184.1284,1.4845944584228294,1.361,0.19619445842282945,19.619445842282946,10.2989217019858,1.577001583307763,1.6306,0.05359841669223697,-2.1212898658139103,-0.2599999999999909
2923_1,1641,1.778,78.9,1.1806,1.2295186789772727,1.2833,1.3111,0.05378132102272737,151.2197,1.2927178977272726,1.3564,0.014117897727272677,1.4117897727272677,0.7940324930974509,1.2295186789772727,1.2528,0.023281321022727175,0.11406891350343784,1.9399999999999977
2923_2,1641,1.778,76.4,1.4556,1.5034256337225862,1.5556,1.5861,0.0521743662774139,152.0982,1.2804307747080603,1.324,0.018530774708060305,1.8530774708060305,1.0422257991035042,1.5034256337225862,1.5306,0.027174366277413764,0.5553566115822006,-0.5600000000000023
2923_3,1641,1.778,76.9,1.3278,1.3703206149545772,1.4222,1.45,0.051879385045422666,152.8674,1.236072571628232,1.3003,0.00897257162823184,0.897257162823184,0.5046440735788437,1.3703206149545772,1.3917,0.021379385045422694,-0.40046369640064583,-0.060000000000002274
2923_4,1641,1.778,76.3,1.4778,1.5249019933461936,1.5778,1.6056,0.052898006653806506,152.6669,1.2707420028516312,1.3339,0.011342002851631117,1.1342002851631117,0.637907921914011,1.5249019933461936,1.5472,0.022298006653806324,-0.16352057406071818,-0.6600000000000108
2923_5,1641,1.778,76.3,1.3139,1.3582560361970086,1.4111,1.4389,0.05284396380299139,152.9557,1.2847227960459955,1.3425,0.011922796045995554,1.1922796045995554,0.6705734559052617,1.3582560361970086,1.3806,0.022343963802991418,-0.10544125462427445,-0.6600000000000108
2926_1,1644,1.7018,83.4,1.1944,1.2300467656147105,1.2972,1.3306,0.06715323438528942,165.8547,1.0934,1.2238,0.021399999999999864,2.1399999999999864,1.2574920672229324,1.2300467656147105,1.2611,0.03105323438528962,-0.5438141713598466,-0.04999999999999716
2926_2,1644,1.7018,84.1,1.1472,1.1780699000991381,1.2472,1.2806,0.06913009990086194,167.3556,1.0732843285289406,1.2047,0.03408432852894072,3.408432852894072,2.0028398477459586,1.1780699000991381,1.2111,0.03303009990086192,0.7246186815342393,0.6499999999999915
2926_4,1644,1.7018,83.4,1.0167,1.059445332837486,1.1306,1.1639,0.07115466716251406,167.2259,1.034168238325453,1.2,0.032868238325452825,3.2868238325452825,1.931380792422895,1.059445332837486,1.0917,0.032254667162513906,0.6030096611854496,-0.04999999999999716
2926_5,1644,1.7018,82.9,0.9917,1.0437874589008924,1.1111,1.1444,0.06731254109910756,166.1618,1.0652638797557539,1.1914,0.018999999999999906,1.8999999999999906,1.1164649194969976,1.0444,1.075,0.03059999999999996,-0.7838141713598423,-0.5499999999999972
2927_1,1587,1.8796,86.8,1.175,1.2262024241831824,1.2861,1.3167,0.05989757581681765,166.3264,1.3830215586129369,1.4136,0.08952155861293676,8.952155861293676,4.762798393963437,1.2262024241831824,1.2583,0.0320975758168176,-0.9957591459590631,-0.28000000000000114
2927_2,1587,1.8796,87.8,0.9694,1.0245588147854523,1.0833,1.1167,0.05874118521454763,168.5222,1.3785077990288377,1.3697,0.10290779902883762,10.290779902883763,5.474983987488701,1.0245588147854523,1.0583,0.03374118521454772,0.34286489563102407,0.7199999999999989
2927_3,1587,1.8796,87.1,1.1306,1.1644225556216536,1.2222,1.2556,0.05777744437834631,167.1665,1.372632333135039,1.3637,0.09683233313503892,9.68323331350389,5.151752135296815,1.1644225556216536,1.2,0.03557744437834631,-0.2646816937488481,0.01999999999999602
2927_4,1587,1.8796,86.8,1.2611,1.2992714449369926,1.3583,1.3917,0.059028555063007415,168.5958,1.3877336255416644,1.3683,0.10813362554166428,10.813362554166428,5.7530126378838204,1.2992714449369926,1.3361,0.03682855506300742,0.8654475469136891,-0.28000000000000114
2927_5,1587,1.8796,86.9,1.0111,1.0462957067371201,1.1056,1.1361,0.05930429326287978,171.0492,1.3313004340441594,1.3547,0.10000043404415937,10.000043404415937,5.320304003200647,1.0462957067371201,1.0778,0.03150429326287996,0.05212839716319806,-0.1799999999999926
2935_1,1621,1.9812,92.1,1.45,1.4751924423643614,1.5361,1.5667,0.0609075576356386,163.3374,1.289914430577223,1.2711,0.05971443057722303,5.971443057722303,3.014053633011459,1.4751924423643614,1.5167,0.041507557635638515,0.4540374027978267,-0.4399999999999977
2935_2,1621,1.9812,93.1,1.2972,1.3170774641031882,1.375,1.4056,0.057922535896811844,161.2673,1.2799483572645411,1.2825,0.04314835726454125,4.314835726454125,2.177890029504404,1.3170774641031882,1.3556,0.03852253589681176,-1.2025699284703517,0.5600000000000023
2935_3,1621,1.9812,92.8,1.2722,1.296860259826782,1.3556,1.3861,0.058739740173217925,165.101,1.2523941372418388,1.2548,0.04489413724183877,4.489413724183877,2.26600733100337,1.296860259826782,1.3361,0.039239740173218074,-1.0279919307405994,0.2600000000000051
2935_4,1621,1.9812,92.6,1.4194,1.4541442558482491,1.5139,1.5444,0.05975574415175089,167.8901,1.274863707602001,1.2361,0.07636370760200117,7.636370760200117,3.85441689895019,1.4541442558482491,1.4972,0.04305574415175095,2.118965105275641,0.060000000000002274
2935_5,1621,1.9812,92.1,1.4694,1.4881671332525073,1.5472,1.5778,0.05903286674749264,162.8514,1.2979496500606196,1.2923,0.0517496500606196,5.17496500606196,2.6120356380284475,1.4881671332525073,1.5278,0.03963286674749278,-0.34244064886251646,-0.4399999999999977
2965_1,1615,1.8542,85.7,1.4444,1.469459776960027,1.5361,1.5694,0.06664022303997297,159.9559,1.4007779712913282,1.3832,0.12827797129132823,12.827797129132822,6.918238123790757,1.469459776960027,1.5083,0.03884022303997292,-0.07636718266388876,-0.45999999999999375
2965_2,1615,1.8542,86.6,1.6361,1.6662511245934792,1.7333,1.7667,0.06704887540652082,163.2782,1.3916672515099344,1.3973,0.13446725150993433,13.446725150993434,7.252035999888595,1.6662511245934792,1.7056,0.03934887540652077,0.5425608391967227,0.4399999999999977
2965_3,1615,1.8542,86.4,1.5806,1.6191513139260425,1.6833,1.7194,0.06414868607395752,162.6742,1.3785131654864933,1.3871,0.1292131654864932,12.921316548649319,6.968674656805803,1.6191513139260425,1.6556,0.03644868607395746,0.017152236852608027,0.2400000000000091
2965_4,1615,1.8542,85.4,1.3694,1.4064621574422354,1.475,1.5083,0.06853784255776474,163.5377,1.3595639844169802,1.3836,0.13636398441698017,13.636398441698017,7.354329868243996,1.4064621574422354,1.4444,0.037937842557764556,0.7322341299013058,-0.7599999999999909
2965_5,1615,1.8542,86.7,1.2028,1.2392718982387474,1.3056,1.3389,0.0663281017612527,163.5862,1.3473858428850995,1.3819,0.11688584288509962,11.688584288509961,6.303842243830203,1.2392718982387474,1.275,0.03572810176125252,-1.2155800232867495,0.5400000000000063
2969_1,822,1.905,90.4,1.7306,1.7817387920086727,1.85,1.8833,0.0682612079913274,174.9804,1.5071679789375874,1.3788,0.17666797893758734,17.666797893758734,9.273909655516396,1.7817387920086727,1.8333,0.05156120799132724,-0.034472442171015416,0.7999999999999972
2969_2,822,1.905,89.8,1.4694,1.5225058700937826,1.5889,1.6194,0.0663941299062174,170.6601,1.508184074331365,1.3796,0.17908407433136508,17.90840743313651,9.40073881004541,1.5225058700937826,1.5722,0.049694129906217466,0.2071370972067612,0.19999999999998863
2969_3,822,1.905,88.6,1.3833,1.438519880116871,1.5056,1.5389,0.06708011988312901,170.7903,1.47658605680894,1.3565,0.17528605680894005,17.528605680894003,9.201367811492917,1.438519880116871,1.4889,0.05038011988312885,-0.1726646550357458,-1.0000000000000142
2979_1,1663,2.0066,85.2,1.4889,1.5261192738536902,1.6056,1.6361,0.07948072614630974,171.2316,1.3950404927421387,1.612,0.024240492742138686,2.4240492742138686,1.2080381113395138,1.5261192738536902,1.5556,0.02948072614630992,0.7978866284934005,1.2800000000000011
2979_2,1663,2.0066,84.9,1.475,1.5077299649069846,1.5944,1.6222,0.08667003509301541,169.8878,1.3782688992868195,1.6464,0.01996889928681944,1.9968899286819441,0.9951609332612099,1.5077299649069846,1.5389,0.031170035093015303,0.37072728296147606,0.980000000000004
2979_3,1663,2.0066,82.6,1.5389,1.5797506917394224,1.6611,1.6917,0.08134930826057762,170.1582,1.3814819946272665,1.6375,0.0114819946272664,1.14819946272664,0.5722114336323333,1.5797506917394224,1.6056,0.02584930826057752,-0.477963182993828,-1.3200000000000074
2979_4,1663,2.0066,83.3,1.2389,1.2755827805914066,1.3639,1.3917,0.08831721940859327,168.6962,1.401616745629799,1.6784,0.013316745629798898,1.3316745629798898,0.6636472455795325,1.2755827805914066,1.3056,0.030017219408593476,-0.29448808274057825,-0.6200000000000045
2979_5,1663,2.0066,83.6,1.2667,1.2969860501567396,1.3889,1.4167,0.0919139498432604,173.6607,1.3872235893416927,1.672,0.012299999999999978,1.2299999999999978,0.612977175321438,1.3,1.3306,0.03059999999999996,-0.39616264572047033,-0.3200000000000074
2981_1,1607,1.8542,82.5,1.7278,1.7733772899728997,1.8361,1.8694,0.06272271002710039,169.8835,1.3329022493224933,1.4108,0.028202249322493378,2.820224932249338,1.5209928444878318,1.7733772899728997,1.8028,0.029422710027100285,-0.6883669886854515,-0.32500000000000284
2981_2,1607,1.8542,82.5,1.2833,1.322611260352147,1.3861,1.4194,0.06348873964785318,170.4376,1.3593831094717796,1.3949,0.04248310947177969,4.248310947177969,2.291182691822872,1.322611260352147,1.3583,0.03568873964785313,0.7397190262431796,-0.32500000000000284
2981_3,1607,1.8542,82.5,1.3528,1.3866388319364211,1.45,1.4833,0.06336116806357883,174.0136,1.3638725080976393,1.4055,0.04047250809763936,4.047250809763936,2.1827477131722226,1.3866388319364211,1.4222,0.035561168063578785,0.5386588888291466,-0.32500000000000284
2981_4,1607,1.8542,83.8,1.2083,1.2492782026418823,1.3139,1.3444,0.0646217973581178,171.0297,1.3318858099454791,1.4328,0.029185809945479146,2.9185809945479146,1.5740378570531306,1.2492782026418823,1.2778,0.028521797358117773,-0.5900109263868747,0.9749999999999943
2989_1,1540,1.8034,80.5,1.1444,1.161309099595737,1.2472,1.2833,0.08589090040426317,168.6566,1.2976834325615583,1.2805,0.12388343256155832,12.388343256155832,6.869437316266957,1.161309099595737,1.2167,0.05539090040426298,1.32261681081458,-0.46000000000000796
2989_2,1540,1.8034,80.9,1.125,1.1387552723059096,1.225,1.2611,0.08624472769409053,166.097,1.303029221155438,1.2755,0.12052922115543785,12.052922115543785,6.683443559689356,1.1387552723059096,1.1944,0.055644727694090346,0.9871956702025333,-0.060000000000002274
2989_3,1540,1.8034,80.8,1.0778,1.1118315026697176,1.1917,1.225,0.07986849733028234,167.5862,1.2436288710907704,1.294,0.08252887109077034,8.252887109077033,4.576293173492866,1.1118315026697176,1.1583,0.046468497330282466,-2.8128393362642186,-0.1600000000000108
2989_4,1540,1.8034,81.4,1.15,1.1668486492647898,1.25,1.2861,0.08315135073521018,167.142,1.2770018009802802,1.2721,0.11960180098028017,11.960180098028017,6.632017355011655,1.1668486492647898,1.2194,0.05255135073521022,0.8944536526867655,0.4399999999999977
2989_5,1540,1.8034,81.2,1.0278,1.0443637217208304,1.1333,1.1694,0.08893627827916961,168.1058,1.2416429964790159,1.2763,0.10674299647901586,10.674299647901586,5.9189861638580386,1.0443637217208304,1.0972,0.05283627827916959,-0.39142679743966546,0.23999999999999488
2990_2,787,1.8542,81.8,1.1222,1.1531503611971106,1.2278,1.2583,0.07464963880288944,167.3005,1.343886764705882,1.4438,0.06338676470588211,6.3386764705882115,3.418550571992348,1.1531503611971106,1.1889,0.035749638802889505,0.10280376371346556,0.25
2990_3,787,1.8542,81.6,1.0306,1.0456665949384853,1.1222,1.1556,0.07653340506151474,160.9126,1.3595120456565466,1.4258,0.07141204565654657,7.141204565654657,3.851366932183506,1.0456665949384853,1.0861,0.040433405061514716,0.9053318587799115,0.04999999999999716
2990_4,787,1.8542,81.4,0.9889,1.053940922001311,1.1278,1.1583,0.07385907799868896,163.3347,1.3329476949967227,1.4279,0.06734769499672266,6.734769499672266,3.632169938341207,1.053940922001311,1.0889,0.034959077998689025,0.4988967927975203,-0.14999999999999147
2990_5,787,1.8542,81.4,0.9722,1.0211831676607024,1.0944,1.125,0.07321683233929765,162.951,1.3312884029158385,1.4368,0.04728840291583847,4.728840291583847,2.550339926428566,1.0211831676607024,1.0556,0.03441683233929771,-1.5070324152908992,-0.14999999999999147
2993_2,1667,1.8542,90.9,1.5778,1.593038361377014,1.6972,1.7278,0.104161638622986,181.3527,1.3327737083060824,1.4114,0.13527370830608243,13.527370830608243,7.295529517100767,1.593038361377014,1.6528,0.059761638622986,-0.259334072562563,-0.13333333333333997
2993_3,1667,1.8542,91.6,1.4972,1.5108204633204634,1.6111,1.6444,0.1002795366795366,182.2863,1.3392492553778268,1.3647,0.14004925537782675,14.004925537782675,7.553082481815703,1.5108204633204634,1.5722,0.06137953667953666,0.21822063461186936,0.5666666666666487
2993_4,1667,1.8542,90.6,1.5167,1.526857453271028,1.6361,1.6667,0.10924254672897216,182.8522,1.353578183411215,1.3928,0.138278183411215,13.8278183411215,7.457565710884209,1.526857453271028,1.5944,0.06754254672897209,0.041113437950693665,-0.43333333333335133
2996_1,72,1.9304,88.9,1.25,1.290363665983988,1.3528,1.3861,0.062436334016011896,166.1732,1.4319726214857569,1.474,0.11767262148575686,11.767262148575686,6.095763649282888,1.290363665983988,1.325,0.03463633401601185,0.8836687473260216,0.5750000000000028
2996_2,72,1.9304,89.4,1.2333,1.263869875169544,1.325,1.3611,0.06113012483045588,166.9327,1.4132022092461898,1.4301,0.12240220924618983,12.240220924618983,6.340769231568061,1.263869875169544,1.3,0.03613012483045597,1.356627523369319,1.0750000000000028
2996_3,72,1.9304,88.7,1.2417,1.2686815015641293,1.3306,1.3667,0.06191849843587072,168.0063,1.43746110531804,1.466,0.12196110531804005,12.196110531804006,6.317918841589311,1.2686815015641293,1.3056,0.036918498435870806,1.3125171305543422,0.375
2996_4,72,1.9304,86.3,1.1806,1.22887688,1.2889,1.325,0.060023119999999874,165.027,1.3855077999999998,1.4492,0.07330779999999981,7.330779999999981,3.797544550352249,1.22887688,1.2611,0.03222312000000005,-3.552813401249683,-2.0250000000000057
2999_1,1632,1.9304,84.1,1.2639,1.3112101763907733,1.3889,1.4194,0.07768982360922672,183.3956,1.457759972862958,1.2835,0.19005997286295795,19.005997286295795,9.845626443377432,1.3112101763907733,1.3778,0.0665898236092266,1.5811932521635796,0.09999999999999432
2999_2,1632,1.9304,84.3,1.3639,1.4181742666666668,1.4944,1.525,0.07622573333333316,184.8722,1.4448324296296293,1.2507,0.21133242962962928,21.133242962962928,10.947597887983283,1.4181742666666668,1.4833,0.06512573333333327,3.708438928830713,0.29999999999999716
2999_3,1632,1.9304,84.4,1.1694,1.226623689516129,1.3083,1.3389,0.08167631048387092,185.1683,1.4660745211693549,1.3275,0.16317452116935494,16.317452116935492,8.45288650898026,1.226623689516129,1.2944,0.0677763104838709,-1.1073519171967234,0.4000000000000057
2999_4,1632,1.9304,83.4,1.25,1.3099359118332239,1.3889,1.4194,0.07896408816677614,183.8987,1.4511708559823187,1.3189,0.15547085598231858,15.547085598231858,8.053815581346797,1.3099359118332239,1.375,0.06506408816677611,-1.8777184359003574,-0.5999999999999943
2999_5,1632,1.9304,83.8,1.1917,1.2600129016786572,1.3389,1.3694,0.07888709832134277,185.294,1.43780242206235,1.3045,0.15120242206235002,15.120242206235002,7.83269902933848,1.2600129016786572,1.325,0.06498709832134275,-2.3045618278972135,-0.20000000000000284
3034_1,2,1.8542,80.9,1.4333,1.5015996618480005,1.5667,1.6,0.06510033815199945,156.9375,1.3579149378645703,1.4007,0.07571493786457029,7.571493786457029,4.0834288568962505,1.5015996618480005,1.5389,0.0373003381519994,0.49691228174232105,0.4399999999999977
3034_2,2,1.8542,81.4,1.3972,1.4605811268798983,1.525,1.5583,0.06441887312010164,154.3221,1.3435971828002544,1.4147,0.07339718280025442,7.339718280025442,3.9584285837695186,1.4605811268798983,1.4944,0.03381887312010168,0.26513677531073476,0.9399999999999977
3034_3,2,1.8542,80.3,1.3056,1.3631761469794477,1.425,1.4583,0.06182385302055238,155.1073,1.374780373083425,1.4269,0.0666803730834249,6.668037308342489,3.596180190023994,1.3631761469794477,1.3972,0.03402385302055233,-0.4065441963722183,-0.1600000000000108
