session_pitch,fp_mer_duration_s,positive_total_j,gated_stp_j,gated_jfp_j,conservation_error_j,stp_positive_j,stp_negative_j,jfp_positive_j,jfp_negative_j,mean_force_n,mean_shoulder_jc_speed_m_s,mean_force_velocity_alignment,official_jfp_vs_force_velocity_r,official_jfp_force_velocity_mae_w,thorax_limited_fraction,arm_limited_fraction,max_torso_rotational_velo,max_rotation_hip_shoulder_separation,rotation_hip_shoulder_separation_fp,session,session_mass_kg
1830_2,0.11670000000000003,282.44666740000025,136.29997414000013,146.14669326000006,5.684341886080802e-14,136.29997414000013,0.0,146.14669326000006,0.0,480.8734169498062,3.8771229093849215,-0.4616486633535756,-0.863588701028139,2284.4771687712664,0.5116279069767442,0.4883720930232558,977.37,23.8003,23.2841,1830,84.3696
1830_3,0.11390000000000011,280.9087898600001,132.51063561500007,148.39815424500003,2.842170943040401e-14,132.51063561500007,0.0,148.39815424500003,0.0,493.1584289887046,3.875609661929007,-0.5057493455152421,-0.8138971130830764,2410.8653758807186,0.5238095238095238,0.47619047619047616,961.7443,23.6195,22.7656,1830,84.3696
1830_4,0.10840000000000005,285.84961245000005,139.25244594500012,146.59716650500002,-8.526512829121202e-14,139.25244594500012,0.0,146.59716650500002,0.0,524.0143289014252,3.849227622129348,-0.49610960875177634,-0.8464220624621684,2512.856950773659,0.425,0.575,977.4161,23.7856,21.8609,1830,84.3696
1830_5,0.11390000000000011,281.6484786350001,134.86488360500007,146.78359503000004,0.0,134.86488360500007,0.0,146.78359503000004,0.0,507.12755304421125,3.8045617411123906,-0.4536178233288982,-0.8647501103530492,2326.72543282479,0.4523809523809524,0.5476190476190477,992.7994,23.6546,21.7857,1830,84.3696
1845_1,0.09440000000000004,286.24058692,104.55133335000006,181.68925356999998,-2.842170943040401e-14,104.55133335000006,0.0,182.86723485,-1.177981280000014,518.4393142277885,4.7370942862016205,-0.5430512222095335,-0.9271927360697809,3414.308285412148,0.5142857142857142,0.4857142857142857,1032.5166,38.5789,33.2577,1845,92.5344
1845_2,0.09719999999999995,281.3713833399999,109.36018548999995,172.01119784999995,2.842170943040401e-14,109.36018548999995,0.0,177.02044762499992,-5.009249774999975,525.0579080898206,4.633743360441944,-0.4120753762413314,-0.8997283732778085,3115.41523442811,0.3939393939393939,0.6060606060606061,1013.0557,42.0207,36.4708,1845,92.5344
1845_3,0.09999999999999998,295.5133703049997,115.34080184499987,180.17256845999984,-2.842170943040401e-14,115.34080184499987,0.0,183.83438664499988,-3.661818185000027,519.0062098386832,4.544604062735118,-0.4884451219276745,-0.9344187136201253,3189.8410938819993,0.5405405405405406,0.4594594594594595,1042.6346,40.8003,35.4881,1845,92.5344
2653_1,0.10270000000000001,278.76224736500006,132.39468320500006,146.36756416000006,-5.684341886080802e-14,132.39468320500006,0.0,149.02089748500003,-2.653333324999993,504.5802739847267,4.596267426242559,-0.23230855126518435,-0.6396197674027728,2555.6634094458063,0.18421052631578946,0.8157894736842105,1057.9016,35.1037,35.1037,2653,77.112
2653_2,0.09719999999999995,285.9616869500001,127.86909106000002,158.0925958900001,0.0,127.86909106000002,0.0,159.54844771500007,-1.455851824999981,523.532566216096,4.677658696439285,-0.297477766920783,-0.7340500592249125,2819.3125649180965,0.08333333333333333,0.9166666666666666,1102.6302,36.2819,36.2819,2653,77.112
2653_3,0.09719999999999995,291.3466184299998,127.80437902999991,163.54223939999991,0.0,127.80437902999991,0.0,164.7218297299999,-1.1795903299999981,510.4783713524756,4.699063067038219,-0.37134405664488995,-0.7686140430026066,2966.0430075189383,0.05555555555555555,0.9444444444444444,1114.3282,35.6802,35.5685,2653,77.112
2653_4,0.10830000000000006,278.09846255500014,126.72935747500007,151.36910508000003,2.842170943040401e-14,126.72935747500007,0.0,156.90343055500006,-5.5343254750000295,502.96852992741697,4.7390614311452035,-0.22958091248941082,-0.7413982578057049,2746.1137501607873,0.175,0.825,1046.1467,36.9074,36.5571,2653,77.112
2653_5,0.10000000000000009,291.99536808500005,134.2199344800001,157.77543360500002,-5.684341886080802e-14,134.2199344800001,0.0,160.57168924500004,-2.796255640000015,533.1416615698447,4.74320409331378,-0.37211237218057835,-0.6883430514521464,3067.889206750452,0.16216216216216217,0.8378378378378378,1109.1629,34.1255,34.1255,2653,77.112
2655_1,0.09999999999999987,315.0288711549998,117.25256098999984,197.77631016499996,2.842170943040401e-14,117.25256098999984,0.0,197.77631016499996,0.0,597.8405192301042,4.647322864941243,-0.04150128143214624,0.08239258730685937,2316.868616487268,0.0,1.0,1081.9818,31.2092,28.0243,2655,94.3488
2655_2,0.08889999999999998,322.70806672,118.98765125000007,203.72041546999992,0.0,118.98765125000007,0.0,203.72041546999992,0.0,620.7858908664562,4.713381301063015,-0.019839508423369602,0.10072435275310554,2518.17070486444,0.24242424242424243,0.7575757575757576,1122.3892,31.3191,24.4552,2655,94.3488
2655_3,0.09440000000000004,321.25875234500006,120.36894301500006,200.88980933000002,-2.842170943040401e-14,120.36894301500006,0.0,200.97355033000005,-0.08374100000000406,620.857541984528,4.749482496526299,-0.03036214538983497,0.16490614257252792,2435.4953540927636,0.17142857142857143,0.8285714285714286,1106.362,31.3703,26.0685,2655,94.3488
2655_4,0.10549999999999993,331.76458665,131.17709554500001,200.58749110500008,-8.526512829121202e-14,131.17709554500001,0.0,200.58749110500008,0.0,593.34737599886,4.502577223894255,0.03856720771411052,-0.04189105918317622,2191.5194871251597,0.0,1.0,1091.5039,31.8298,29.93,2655,94.3488
2655_5,0.08610000000000007,305.2970438350001,111.44505892000005,193.85198491500012,-5.684341886080802e-14,111.44505892000005,0.0,193.85198491500012,0.0,629.793292953055,4.749667235427612,-0.04963324446481756,0.12242319869605987,2522.443685479838,0.21875,0.78125,1129.0045,32.7657,24.3418,2655,94.3488
