source,source_label,source_stage,target,target_label,target_stage,n,sessions,raw_r,raw_p,cluster_beta,cluster_p,within_r,within_pearson_p,within_cluster_p,within_q,cluster_q,selected
lead_knee_extension_angular_velo_fp,Lead Knee Extension Angular Velocity At Fp,FP,max_pelvis_rotational_velo,Peak pelvis rotation velocity,FP-MER,411,100,0.0067318190343772,0.8917730858265656,0.006731819034377174,0.9481954880739155,0.3483538338015426,3.6038373286858996e-13,5.8948319730506173e-08,4.64905748274592e-06,0.9779557649445877,True
torso_anterior_tilt_fp,Torso Anterior Tilt At Fp (flexion +),FP,torso_lateral_tilt_br,Torso Lateral Tilt At Br,BR,411,100,-0.5137272722836067,4.665143368366661e-29,-0.5137272722836065,9.813699603130537e-10,-0.3474607281306839,4.1747529962622964e-13,9.269704564730905e-08,6.646097272773734e-06,6.829180370884368e-08,True
pelvis_rotation_fp,Pelvis Rotation At Fp,FP,pelvis_lumbar_transfer_fp_br,Pelvis Lumbar Transfer Fp-Br,MER / FP-BR aggregate,403,100,-0.2997555591566789,8.219601440251811e-10,-0.2997555591566788,3.368690853103334e-05,-0.34614504068025015,8.713544981894831e-13,3.906719253598724e-12,1.027033083779398e-09,0.0007891408473705434,True
torso_anterior_tilt_fp,Torso Anterior Tilt At Fp (flexion +),FP,thorax_distal_transfer_fp_br,Thorax Distal Transfer Fp-Br,MER / FP-BR aggregate,411,100,0.018725742922632464,0.7050543705208404,0.018725742922632488,0.8650315351406455,0.34562517799639675,5.639672414068155e-13,0.0005794797622293209,0.007371231814164373,0.9394641425690835,True
pelvis_anterior_tilt_fp,Pelvis Anterior Tilt At Fp (anterior tilt +),FP,thorax_distal_transfer_fp_br,Thorax Distal Transfer Fp-Br,MER / FP-BR aggregate,411,100,0.19768106575353356,5.453281295933026e-05,0.19768106575353356,0.060690632070620004,-0.34447435224655315,6.803222157132268e-13,3.4678134938210525e-06,0.00011556122149831845,0.24337631213048713,True
pelvis_anterior_tilt_fp,Pelvis Anterior Tilt At Fp (anterior tilt +),FP,shoulder_transfer_fp_br,Shoulder Transfer Fp-Br,MER / FP-BR aggregate,411,100,0.20324536191187037,3.306217674569757e-05,0.20324536191187034,0.05791489537267612,-0.3420083355993984,1.0142513766188129e-12,8.301660071910334e-06,0.0002366473220498777,0.23913899206239392,True
torso_rotation_fp,Torso Rotation At Fp,FP,torso_anterior_tilt_mer,Torso Anterior Tilt At Mer (flexion +),MER / FP-BR aggregate,411,100,-0.14417477393245826,0.003397357187587954,-0.1441747739324583,0.06892893423786414,-0.3379449936023352,1.94350826498586e-12,2.888264321290678e-07,1.485572474820379e-05,0.26177505362245035,True
glove_shoulder_abduction_fp,Glove Shoulder Abduction At Fp,FP,glove_shoulder_abduction_mer,Glove Shoulder Abduction At Mer,MER / FP-BR aggregate,411,100,0.3901395052008158,2.157600731444981e-16,0.39013950520081586,1.1697091372644185e-06,0.3371772536879636,2.195275116520358e-12,7.987471476655265e-07,3.4996958358826584e-05,4.2577412596424836e-05,True
torso_rotation_fp,Torso Rotation At Fp,FP,pelvis_lumbar_transfer_fp_br,Pelvis Lumbar Transfer Fp-Br,MER / FP-BR aggregate,403,100,-0.3040332301134509,4.587136660597014e-10,-0.3040332301134509,2.517316022222101e-05,-0.3332105474891927,6.623321288227886e-12,1.628000686102847e-10,2.407406014574585e-08,0.0006204135113101553,True
lead_knee_transfer_fp_br,Lead Knee Transfer Fp-Br,MER / FP-BR aggregate,lead_knee_extension_angular_velo_br,Lead Knee Extension Angular Velocity At Br,BR,403,100,0.4086040195339177,1.1949939480030857e-17,0.4086040195339174,2.6260695923657683e-05,0.3327589458046988,7.0973296113462294e-12,9.649606671883183e-07,4.151085342850111e-05,0.0006405443974780833,True
stride_length,Stride length,FP,lead_grf_angle_at_max,Lead Grf Angle At Max,MER / FP-BR aggregate,403,100,-0.5568952854285293,3.345770984159014e-34,-0.5568952854285293,3.535266612247469e-12,-0.3311112686658507,9.124387901258484e-12,1.444954316330268e-08,1.4244841301822558e-06,4.402337265567111e-10,True
torso_rotation_fp,Torso Rotation At Fp,FP,lead_grf_mag_max,Lead Grf Mag Max,MER / FP-BR aggregate,403,100,0.16309620703322497,0.0010162382116342674,0.16309620703322505,0.03446903180927869,0.3270937978514652,1.6730549273519787e-11,5.481298998821472e-06,0.00016416143583812158,0.17884589750165217,True
glove_shoulder_horizontal_abduction_fp,Glove Shoulder Horizontal Abduction At Fp,FP,max_pelvis_rotational_velo,Peak pelvis rotation velocity,FP-MER,411,100,0.4315845584724133,4.4667772001664004e-20,0.4315845584724132,1.5559673657239772e-07,0.3215707714270329,2.4293163270084565e-11,5.398527237049038e-10,6.722587075188433e-08,7.36283757460586e-06,True
max_torso_rotational_velo,Peak torso rotation velocity,FP-MER,lead_knee_extension_from_fp_to_br,Lead Knee Extension From At Fp To At Br,MER / FP-BR aggregate,411,100,0.30537383257782647,2.5535608722102e-10,0.3053738325778263,0.00011966341741789628,0.3204505060523522,2.8717780199159287e-11,1.76455930354518e-05,0.00045878541892174676,0.002399352928904598,True
