source,source_label,source_stage,target,target_label,target_stage,n,sessions,raw_r,raw_p,cluster_beta,cluster_p,within_r,within_pearson_p,within_cluster_p,within_q,cluster_q,selected
stride_length,Stride length,Drive / stride,shoulder_external_rotation_fp,Shoulder external rotation,Foot plant,411,100,-0.07811648047186012,0.1138186525766402,-0.07811648047186016,0.4548957026782853,0.30516429146901275,2.6300263002922977e-10,1.136545017066328e-06,3.744198667619123e-05,0.6779190909773525,True
stride_length,Stride length,Drive / stride,lead_knee_extension_angular_velo_fp,Lead-knee extension velocity,Foot plant,411,100,0.04840138561819614,0.3276624562432598,0.048401385618196124,0.633794244284876,0.26264014528601104,6.536320555660976e-08,0.0005299315364580132,0.005399572682288405,0.7783347688884727,True
stride_length,Stride length,Drive / stride,max_pelvis_rotational_velo,Peak pelvis rotation velocity,Rotation / MER,411,100,-0.16166495071537015,0.0010049585846598986,-0.16166495071537007,0.1260079586290037,-0.11237642754482333,0.022696476366966676,0.1334067539462489,0.37255071287211733,0.3160941502310997,False
stride_length,Stride length,Drive / stride,max_torso_rotational_velo,Peak torso rotation velocity,Rotation / MER,411,100,-0.018020024381246353,0.7156793019447157,-0.018020024381246353,0.8672727030164017,0.04699969083892617,0.3418813972034146,0.5867316918262024,0.8354604182668441,0.93613457984103,False
stride_length,Stride length,Drive / stride,timing_peak_torso_to_peak_pelvis_rot_velo,Pelvis-to-torso peak timing,Rotation / MER,411,100,-0.05260448852461617,0.2873528675561053,-0.05260448852461615,0.552084930871473,-0.036367098151047494,0.46217332301227054,0.45723433211848297,0.7398169236423522,0.7328733061216385,False
stride_length,Stride length,Drive / stride,max_rotation_hip_shoulder_separation,Peak hip-shoulder separation,Rotation / MER,411,100,0.188863864568329,0.00011719443945241232,0.18886386456832885,0.08098952562809303,0.10892710139761752,0.027234355121886985,0.07652222359368356,0.24242754869595548,0.24232580287135772,False
stride_length,Stride length,Drive / stride,max_shoulder_external_rotation,Maximum shoulder ER,Rotation / MER,411,100,0.1845741797029747,0.00016796787544753433,0.18457417970297474,0.05276909657692765,0.0801615303183967,0.104634649479842,0.15408483847724058,0.406954771538718,0.19696979613368046,False
stride_length,Stride length,Drive / stride,torso_anterior_tilt_mer,Torso flexion (+) at MER,Rotation / MER,411,100,0.20792789863121475,2.1468847430251136e-05,0.20792789863121466,0.04664665314475373,-0.013386593758381452,0.7867188498697466,0.8161822686623107,0.9337968170315922,0.1831852941205433,False
stride_length,Stride length,Drive / stride,torso_rotation_mer,Torso rotation at MER,Rotation / MER,411,100,0.023070772640656666,0.6409617936382932,0.023070772640656635,0.8259087926121547,-0.04504077371808818,0.3624013095541635,0.5467263196490044,0.8020070914695512,0.9252972696672828,False
stride_length,Stride length,Drive / stride,lead_knee_extension_from_fp_to_br,Lead-knee extension FP-BR,Acceleration / release,411,100,-0.16863416702869527,0.0005970572848663391,-0.1686341670286952,0.05632678985005272,-0.16050775249083807,0.0010935589204017003,0.011856114347906862,0.06207993207167898,0.20418461320644113,False
stride_length,Stride length,Drive / stride,max_shoulder_internal_rotational_velo,Shoulder IR velocity,Acceleration / release,411,100,0.09272081635306482,0.06037239395865252,0.09272081635306477,0.36650235603933956,-0.023741080182189084,0.6312928899075104,0.6263912360035715,0.8421505517816098,0.607395803362107,False
stride_length,Stride length,Drive / stride,max_elbow_extension_velo,Elbow extension velocity,Acceleration / release,411,100,0.0403575320767814,0.41449193807304135,0.04035753207678136,0.6832863861812182,0.07309440135588081,0.139055102809071,0.14662905003865864,0.39865022933869326,0.8117554193154188,False
stride_length,Stride length,Drive / stride,torso_anterior_tilt_br,Torso flexion (+) at BR,Acceleration / release,411,100,0.18297286186475206,0.0001917312773931211,0.18297286186475198,0.10018560310140581,0.09330069964055134,0.05877654915871609,0.16255730573077398,0.4168986684387877,0.27569322897248166,False
stride_length,Stride length,Drive / stride,torso_rotation_br,Torso rotation at BR,Acceleration / release,411,100,-0.10608678558416824,0.031536823441223584,-0.1060867855841682,0.31169064835071647,-0.10369761761186079,0.03559345082885233,0.1994635770492018,0.46396539350931526,0.5563587117389742,False
stride_length,Stride length,Drive / stride,arm_slot,Arm slot,Acceleration / release,411,100,0.13282420503528414,0.007006834204136324,0.13282420503528403,0.12068212328538243,0.050938777518344226,0.30291028414949317,0.3074315669646056,0.5853621249780622,0.309504493051627,False
stride_length,Stride length,Drive / stride,pitch_speed_mph,Pitch velocity,Outcomes,411,100,0.15669216074688241,0.0014391961173757276,0.15669216074688228,0.06715624680901966,-0.009248166251893886,0.8517215566308761,0.848972406188358,0.9442631430388392,0.22210434365534001,False
